Daggett, Mary (Stewart), Mrs	Daggett, Mary (Stewart), Mrs	Daggett, Mary (Stewart)
Davies, E. Chivers (Ellen Chivers)	Davies, E. Chivers (Ellen Chivers)	Davies, E. Chivers
Dallas, Mary (Kyle)	Dallas, Mary (Kyle)	Dallas, Mary Kyle
Dawson, W. J. (William James)	Dawson, W. J	Dawson, W. J. (William James)	Dawson, W. J (William James)
Davis, Edith (Smith)	Davis, Edith Smith	Davis, Edith (Smith)
Darton, F. J. Harvey (Frederick Joseph Harvey)	Darton, F. J. Harvey (Frederick Joseph Harvey)	Darton, F. J. Harvey
Mann, Mary E., (Rackham) | Mrs	Mann, Mary E., (Rackham)	Mann, Mary E., (Rackham) | Mrs
Madame de La Fayette, (Marie-Madeleine Pioche de La Vergne)	Madame de La Fayette, (Marie-Madeleine Pioche de La Vergne)	Madame de (Marie-Madeleine Pioche de La Vergne), La Fayette
Maxwell, Ellen (Blackmar)	Maxwell, Ellen (Blackmar)	Maxwell, Ellen Blackmar
Mallock, W. H. (William Hurrell)	Mallock, W. H	Mallock, W. H. (William Hurrell)	Mallock, W. H (William Hurrell)
Mackay, Helen, Mrs	Mackay, Helen	Mackay, Helen, Mrs
Marquand, John P. (John Phillips)	Marquand, John P (John Phillips)	Marquand, John P	Marquand, John P. (John Phillips)
Mayor, F. M. (Flora Macdonald)	Mayor, F. M	Mayor, F. M. (Flora Macdonald)
Mackay, Isabel Ecclestone (Macpherson), Mrs	Mackay, Isabel Ecclestone	Mackay, Isabel Ecclestone (Macpherson)	Mackay, Isabel Ecclestone (Macpherson), Mrs
Mannix, Daniel P. (Daniel Pratt)	Mannix, Daniel P. (Daniel Pratt)	Mannix, Daniel P (Daniel Pratt)
Mason, Catherine George (Ward), Mrs	Mason, Catherine George (Ward)	Mason, Catherine George (Ward), Mrs
Manley, (Mary de la Rivière), Mrs	Manley, (Mary de la Rivière), Mrs	Manley, (Mary de la Rivière), Mrs	Manley, Mrs. (Mary de la Rivière)
Mason, A. E. W. (Alfred Edward Woodley)	Mason, A. E. W. (Alfred Edward Woodley)	Mason, A. E. W
Madame d' Aulnoy, (Marie-Catherine)	Madame d' Aulnoy, (Marie-Catherine)	Madame d' (Marie-Catherine), Aulnoy
Marshall, S. L. A. (Samuel Lyman Atwood)	Marshall, S. L. A. (Samuel Lyman Atwood)	Marshall, S. L. A (Samuel Lyman Atwood)
Mackenzie, Compton, Sir	Mackenzie, Compton	Mackenzie, Compton, Sir
Macquoid, Katharine S. (Katharine Sarah)	Macquoid, Katharine S. (Katharine Sarah)	Macquoid, Katharine Sarah (Gadsden), Mrs
Maxwell, W. H. (William Hamilton)	Maxwell, W. H. (William Hamilton)	Maxwell, W. H
Mackenzie, R. Shelton (Robert Shelton)	Mackenzie, R. Shelton	Mackenzie, R. Shelton (Robert Shelton)
Martin, George (Madden), Mrs	Martin, George Madden	Martin, George (Madden)	Martin, George (Madden), Mrs
Markham, Clements R. (Clements Robert), Sir	Markham, Clements R. (Clements Robert), Sir	Markham, Clements R
Martin du Gard, Roger	Martin du Gard, Roger	Martin Du Gard, Roger
Mackail, J. W. (John William)	Mackail, J. W (John William)	Mackail, J. W	Mackail, J. W. (John William)
Mason, Catherine George Ward, Mrs	Mason, Catherine George Ward	Mason, Catherine George Ward, Mrs
Martin, Frank E. (Frank Eugene)	Martin, Frank E. (Frank Eugene)	Martin, Frank E
Margueritte, V. (Victor)	Margueritte, V. (Victor)	Margueritte, V
Marlitt, E. (Eugenie)	Marlitt, E (Eugenie)	Marlitt, E	Marlitt, E. (Eugenie)
Matz, B. W. (Bertram Waldrom)	Matz, B. W. (Bertram Waldrom)	Matz, B. W
Matthews, Caroline Twigge, Mrs	Matthews, Caroline Twigge, Mrs	Matthews, Caroline Twigge
Marvel, Ik	Marvel Ik	Marvel, Ik
Macchetta, Blanche Roosevelt Tucker, Mrs	Macchetta, Blanche Roosevelt Tucker	Macchetta, Blanche Roosevelt Tucker, Mrs
MacGregor, Mary Esther (Millier), Mrs	MacGregor, Mary Esther (Millier), Mrs	MacGregor, Mary Esther Miller
Manners-Sutton, D. (Doris)	Manners-Sutton, D. (Doris)	Manners-Sutton, D
Mason, Caroline (Atwater)	Mason, Caroline (Atwater)	Mason, Caroline Atwater
Marshall, Emma, Mrs	Marshall, Emma	Marshall, Emma, Mrs
Maugham, W. Somerset, (William Somerset)	Maugham, W. Somerset, (William Somerset)	Maugham, W. Somerset (William Somerset)	Maugham, W. Somerset
Maxwell, Mary Elizabeth (Braddon), Mrs	Maxwell, Mary Elizabeth (Braddon), Mrs	Maxwell, Mary Elizabeth (Braddon)
Maxwell, W. B. (William Babington)	Maxwell, W. B. (William Babington)	Maxwell, W. B
Malory, Thomas, Sir	Malory, Thomas, Sir	Malory, Thomas
Manhood, H. A. (Harold Alfred)	Manhood, H. A. (Harold Alfred)	Manhood, H. A (Harold Alfred)
Mayo, Isabella (Fyvie)	Mayo, Isabella Fyvie	Mayo, Isabella (Fyvie)
Marsh, H. P (Horace Pierce)	Marsh, H. P	Marsh, H. P (Horace Pierce)
Mackenzie, Donald A. (Donald Alexander)	Mackenzie, Donald A (Donald Alexander)	Mackenzie, Donald A. (Donald Alexander)
Major Richardson, (John)	Major Richardson, (John)	Major (John), Richardson
Marchmont, Arthur W. (Arthur Williams)	Marchmont, Arthur W. (Arthur Williams)	Marchmont, Arthur W
Macdonnell, J. E. (James Edmond)	Macdonnell, J. E (James Edmond)	Macdonnell, J. E. (James Edmond)
Mason, Benjamin F. (Benjamin Franklin)	Mason, Benjamin F. (Benjamin Franklin)	Mason, Benjamin F
Malcolm, John, Sir	Malcolm, John, Sir	Malcolm, John
Macnaughtan, S. (Sarah)	Macnaughtan, S. (Sarah)	Macnaughtan, S
Allen, William, Mrs	Allen, William	Allen, William, Mrs
Alden, W. L. (William Livingston)	Alden, W. L. (William Livingston)	Alden, W. L
Almedingen, E. M. (Edith Martha)	Almedingen, E. M. (Edith Martha)	Almedingen, E. M (Edith Martha)
Allinson, Anne Crosby (Emery), Mrs	Allinson, Anne Crosby Emery	Allinson, Anne Crosby (Emery), Mrs
Alger, Abby L. (Abby Langdon)	Alger, Abby L. (Abby Langdon)	Alger, Abby L
Alvarez, A. (Alfred)	Alvarez, A. (Alfred)	Alvarez, A (Alfred)
Almqvist, C. J. L. (Carl Jonas Love)	Almqvist, C. J. L (Carl Jonas Love)	Almqvist, C. J. L. (Carl Jonas Love)
Altsheler, Joseph A. (Joseph Alexander)	Altsheler, Joseph A	Altsheler, Joseph A. (Joseph Alexander)
Allee, Marjorie (Hill), Mrs	Allee, Marjorie Hill	Allee, Marjorie (Hill), Mrs
Alexander, Louis C. (Louis Charles)	Alexander, Louis C	Alexander, Louis C. (Louis Charles)
Alexander, Mrs	Alexander	Alexander, Mrs
Aldrich, Mildred	Aldrich, Mildred	Aldrich, Mildred. [from old catalog]
Smith, Alice Prescott, Mrs	Smith, Alice Prescott, Mrs	Smith, Alice Prescott
Smedley, Frank E. (Frank Edward)	Smedley, Frank E	Smedley, Frank E. (Frank Edward)
Smith, Harriet L. (Harriet Lummis)	Smith, Harriet L. (Harriet Lummis)	Smith, Harriet L
Smith, C. W. (Charles William)	Smith, C. W (Charles William)	Smith, C. W. (Charles William)
Smythies, Gordon, Mrs	Smythies, Gordon, Mrs	Smythies, Gordon
Smith, W. L. G. (William L. G.)	Smith, W. L. G. (William L. G.)	Smith, W. L. G
Smollett, T. (Tobias)	Smollett, T	Smollett, T. (Tobias)
Nyburg, Sidney L. (Sidney Lauer)	Nyburg, Sidney L. (Sidney Lauer)	Nyburg, Sidney L
Landis, Simon M. (Simon Mohler)	Landis, Simon M. (Simon Mohler)	Landis, Simon M
Latta, Robert R. (Robert Ray)	Latta, Robert R. (Robert Ray)	Latta, Robert R (Robert Ray)
Lauder, Maria Elise Turner, Mrs	Lauder, Maria Elise Turner	Lauder, Maria Elise Turner, Mrs
Lawrence, Henry Montgomery, Sir	Lawrence, Henry Montgomery	Lawrence, Henry Montgomery, Sir
Laing, Hamilton M. (Hamilton Mack)	Laing, Hamilton M. (Hamilton Mack)	Laing, Hamilton M
Lawrence, D. H. (David Herbert)	Lawrence, D. H (David Herbert)	Lawrence, D. H. (David Herbert)	Lawrence, D. H
Lawson, Alfred W. (Alfred William)	Lawson, Alfred W	Lawson, Alfred W. (Alfred William)
Laut, Agnes C. (Agnes Christina)	Laut, Agnes C. (Agnes Christina)	Laut, Agnes C
Lawrence, George A. (George Alfred)	Lawrence, George A	Lawrence, George A. (George Alfred)
Laughlin, Clara E. (Clara Elizabeth)	Laughlin, Clara E	Laughlin, Clara E. (Clara Elizabeth)
La Fayette, (Marie-Madeleine Pioche de La Vergne), Madame de	La Fayette, Madame de (Marie-Madeleine Pioche de La Vergne)	La Fayette, (Marie-Madeleine Pioche de La Vergne), Madame de
Lamson, Mary (Swift), Mrs	Lamson, Mary (Swift), Mrs	Lamson, Mary Swift	Lamson, Mary (Swift)
Lathrop, George Parsons, 1851-1898	Lathrop, George Parsons	Lathrop, George Parsons, 1851-1898
Lauder, Harry, Sir	Lauder, Harry	Lauder, Harry, Sir
Skinner, B. F. (Burrhus Frederic)	Skinner, B. F. (Burrhus Frederic)	Skinner, B. F (Burrhus Frederic)
Skinner, Charles M. (Charles Montgomery)	Skinner, Charles M	Skinner, Charles M. (Charles Montgomery)
Skelton, John, Sir	Skelton, John	Skelton, John, Sir
Skinner, Ada M. (Ada Maria)	Skinner, Ada M. (Ada Maria)	Skinner, Ada M
Twombly, Alexander S. (Alexander Stevenson)	Twombly, Alexander S. (Alexander Stevenson)	Twombly, Alexander S (Alexander Stevenson)
Hoover, Francis T. (Francis Trout)	Hoover, Francis T. (Francis Trout)	Hoover, Francis T
Howe, W. H. (Walter Henry)	Howe, W. H. (Walter Henry)	Howe, W. H
Horne, R. H. (Richard H.)	Horne, R. H	Horne, R. H. (Richard H.)
Hope, Edward Hope	Hope, Edward	Hope, Edward Hope
Holmes, Richard S. (Richard Sill)	Holmes, Richard S	Holmes, Richard S. (Richard Sill)
Hough, S. B. (Stanley Bennett)	Hough, S. B. (Stanley Bennett)	Hough, S. B (Stanley Bennett)
Hoffmann, E. T. A. (Ernst Theodor Amadeus)	Hoffmann, E. T. A. (Ernst Theodor Amadeus)	Hoffmann, E. T. A (Ernst Theodor Amadeus)
Horlock, Knightley William	Horlock, Knightley Willia	Horlock, Knightley William
Howard, M. W. (Milford Wriarson)	Howard, M. W. (Milford Wriarson)	Howard, M. W
Howe, E. W. (Edgar Watson)	Howe, E. W	Howe, E. W. (Edgar Watson)
Hobart, Alice Tisdale Nourse, Mrs	Hobart, Alice Tisdale Nourse, Mrs	Hobart, Alice Tisdale Nourse	Hobart, Alice Tisdale
Howe, Sonia E. (Sonia Elizabeth)	Howe, Sonia E. (Sonia Elizabeth)	Howe, Sonia E (Sonia Elizabeth)
Holland, J. G. (Josiah Gilbert)	Holland, J. G	Holland, J. G. (Josiah Gilbert)
Hobart, George V. (George Vere)	Hobart, George V. (George Vere)	Hobart, George V
Holmes, Robert Derby	Holmes, Robert Derby. [from old catalog]	Holmes, Robert Derby
Hodgetts, J. Frederick (James Frederick)	Hodgetts, J. Frederick (James Frederick)	Hodgetts, J. Frederick
Howe, Maud Howe, Mrs	Howe, Maud	Howe, Maud Howe, Mrs
Hornung, E. W. (Ernest William)	Hornung, E. W. (Ernest William)	Hornung, E. W
Hoopes, Mary Howard (Peterson), Mrs	Hoopes, Mary Howard (Peterson)	Hoopes, Mary Howard (Peterson), Mrs
Hotchkiss, Chauncey C. (Chauncey Crafts)	Hotchkiss, Chauncey C. (Chauncey Crafts)	Hotchkiss, Chauncey Crafts
Hoyle, Fred, Sir	Hoyle, Fred, Sir	Hoyle, Fred
Hodgetts, E. A. Brayley (Edward Arthur Brayley)	Hodgetts, E. A. Brayley (Edward Arthur Brayley)	Hodgetts, E. A. Brayley
