docid	oldauthor	author	authordate	inferreddate	latestcomp	datetype	startdate	enddate	imprint	imprintdate	contents	genres	subjects	geographics	locnum	oclc	place	recordid	instances	allcopiesofwork	copiesin25yrs	enumcron	volnum	title	parttitle	earlyedition	shorttitle
njp.32101066597434	Baring-Gould, S. (Sabine)	Baring-Gould, S. (Sabine)	1834-1924.	1890	1890	s	1890	    	London;Methuen;1890.	1890		Fiction|NotFiction			PZ3.B2396A3	4116259.0	enk	8718195	2	7	7	v. 2	2.0	"Arminell, | a social romance | $c: by the author of ""Mehalah,"" ""John Herring,"" etc."		True	Arminell, a social romance
nyp.33433084128879	Bates, Arlo	Bates, Arlo	1850-1918.	1890	1890	s	1890	    	Boston;Roberts;c1890	1890		Fiction				1884545.0	mau	7652093	2	2	2			Albrecht | $c: [by] Arlo Bates.		True	Albrecht
uc2.ark+=13960=t9959jh4g	May, Evan	May, Evan		1890	1890	q	1890	1899	London;Nicholson;189-?	"<estimate=""[189-?]"">"						13340058.0	enk	7690541	1	1	1			Zenobia Marsh;		True	Zenobia Marsh;
nyp.33433075765663	Mrs. Parsons, (Gertrude)	Parsons, (Gertrude), Mrs	1812-1891.	1890	1890	s	1890	    	London;Burns & Oates;New York;Catholic Publication Society Co.;1890	1890		NotFiction				37287881.0	enk	8669812	1	1	1			Thomas Rileton: his family and friends. | A narrative, | $c: by Mrs. Parsons.		True	Thomas Rileton: his family and friends. A narrative
nc01.ark+=13960=t2t44984x	Collins, Clarence B	Collins, Clarence B		1890	1890	s	1890	    	Richmond, Va.;E. Waddey;1890.	1890			United States|Civil War, 1861-1865|Fiction|History		PZ3.C6927T	825232.0	vau	10940003	1	1	1			Tom and Joe		True	Tom and Joe
mdp.39015063915493	Barton, William Eleazar	Barton, William Eleazar, 1861-1930	1861-1930.	1890	1890	s	1890	    	Oberlin, O.;E. J. Goodrich;1890.	1890		Fiction			PZ3.B289L	1616360.0	ohu	282250	1	1	1			Life in the hills of Kentucky, | $c: by W. E. Barton.		True	Life in the hills of Kentucky
uc1.b4105315	Sellar, Robert	Sellar, Robert	1841-1919.	1890	1890	s	1890	    	Montreal;F. E. Grafton & sons;1890.	1890		NotFiction	War of 1812|History|Fiction	United States		22928032.0	quc	6156235	1	1	1			Hemlock; | a tale of the war of 1812, | $c: by Robert Sellar.		True	Hemlock; a tale of the war of 1812
nyp.33433076074990	Williams, Anna Vernon Dorsey	Williams, Anna Vernon Dorsey		1890	1890	s	1890	    	New York;J.W. Lovell Company;1890	1890		Fiction				37145822.0	nyu	8664332	1	1	1			Betty; | a last century love story, | $c: by Anna Vernon Dorsey ...		True	Betty; a last century love story
nnc1.1002155460	Balch, Frederic Homer	Balch, Frederic Homer	1861-1891.	1890	1890	s	1890	    	Chicago;A. C. McClurg;1890.	1890		Fiction|UnknownGenre|NotFiction				2568687.0	ilu	8404615	1	5	3			The bridge of the gods; | a romance of Indian Oregon.		True	The bridge of the gods; a romance of Indian Oregon
mdp.39015070464147	Hubbard, Elbert	Hubbard, Elbert	1856-1915.	1890	1890	q	1890	1897	c[189-?-	"<estimate=""[189-?-"">"	--v. 22. Great teachers. no. 1. Moses. no. 2. Confucius. no. 3. Pythagoras. no. 4. Plato. no. 5. King Alfred. no. 6. Friedrich Froebel.--v. 23. Great teachers. no. 1. Booker T. Washington. no. 2. Thomas Arnold. no. 3. Erasmus. no. 4. Hypatia. no. 5. St. Benedict. no. 6. Mary Baker Eddy.--v. 24. Great businessmen. no. 1. Robert Owen. no. 2. James Oliver. no. 3. Stephen Girard. no. 4. Mayer A. Rothschild. no. 5. Philip Armour. no. 6. John J. Astor.--v. 25. Great businessmen. no. 1. Peter Cooper. 	UnknownGenre|NotFiction	Painters|1775-1817|Homes and haunts|Austen, Jane|Biography			395852.0	xx 	1964264	1	8	7	v.3 no.10 Jane Austen	3.0	Little journeys to the homes of ...		True	Little journeys to the homes of
uva.x004391567	Pounds, Jessie Hunter Brown	Pounds, Jessie Hunter Brown	1861-1921.	1890	1890	s	1890	    	Cincinnati;Standard;1894	1894		NotFiction			PZ3.P865Ir	5784248.0	ohu	9776090	1	1	1			The ironclad pledge, | story of Christian Endeavor,		True	The ironclad pledge, story of Christian Endeavor
mdp.39015078556472				1890	1890	q	1890	    	London;New York;Raphael Tuck & Sons, Co., Ltd.;189-?	"<estimate=""[189-?]"">"		Juvenile audience|Fiction|Juvenile literature|Imaginary voyages	Shipwreck survival|Juvenile literature|Crusoe, Robinson (Fictitious character)|Castaways|Shipwrecks|Juvenile fiction			5659497.0	enk	2556591	1	1	1			Robinson Crusoe.		True	Robinson Crusoe
nyp.33433075766737				1890	1890	s	189u	    	New York;The Catholic Publ. Soc. Co.;189-?	"<estimate=""[189-?]"">"		Fiction	English fiction			37295356.0	nyu	8670095	1	1	1			"Peter's journey, and other tales. | $c: By the author of ""Marion Howard"" and ""Maggie's rosary."" And Wilfulness and it consequences. By Lady Herbert."		True	Peter's journey, and other tales
mdp.39076005013839	Baron, Lytton, Edward Bulwer Lytton	Lytton, Edward Bulwer Lytton, Baron	1803-1873.	1891	1873	m	1891	1892	Boston;Dana Estes and Co.;1840-1872	1840-1872		Fiction				1942742.0	mau	9904667	1	1	1	v.6	6.0	Bulwer's novels / | $c: by Edward Bulwer Lytton.		True	Bulwer's novels
coo.31924013487735	Warden, Florence	Warden, Florence	1857-1929.	1891	1891	s	1891	    	Leipzig;Heinemann and Balestier;1891.	1891		NotFiction				63963595.0	gw 	11250343	1	1	1			Pretty Miss Smith, | $c: by Florence Warden [pseud.]		True	Pretty Miss Smith
uc2.ark+=13960=t0tq61j48	Thanet, Octave	Thanet, Octave	1850-1934.	1891	1891	s	1891	    	New York;D. Appleton and company;1891.	1891					PZ3.F882W	1336613.0	xx 	6678057	2	2	2			We all		True	We all
uiuo.ark+=13960=t9m333839	Lindsay	Lindsay		1891	1891	s	1891	    	London;R. Bentley;1891.	1891						13299703.0	enk	6502411	2	6	6	v.1	1.0	Bertha's earl		True	Bertha's earl
inu.30000114553013	Holmes, Oliver Wendell	Holmes, Oliver Wendell	1809-1894.	1891	1891	m	1891	1911	New York;Sully and Kleinteich;c1891-1911.	1891-1911	University ed.|I. The autocrat of the breakfast-table. New ed. 1891.--II. The professor at the breakfast-table. New ed. 1891.--III. The poet at the breakfast-table. 1900.--IV. Over the teacups. 1891.--V. Elsie Venner. New ed. 1891.--VI. The guardian angel. 1909.--VII. A mortal antipathy. 1891.--VIII. Pages from an old volume of life. 1911.--IX. Medical essays. 1911.--X. Our hundred days in Europe. 1891.--XI. Ralph Waldo Emerson. John Lothrop Motley. 1906.--XII-XIV. Poems. 1908.	NotFiction				4734031.0	nyu	10563698	2	2	2			The complete works of Oliver Wendell Holmes.		True	The complete works of Oliver Wendell Holmes
uc1.b3239725	Ball, Thomas	Ball, Thomas	1819-1911.	1891	1891	s	1891	    	Boston;Roberts brothers;1891.	1891		NotFiction			NB237.B3A3		mau	10047611	1	1	1			My threescore years and ten.		True	My threescore years and ten
nyp.33433075861728	Zangwill, Israel	Zangwill, Israel	1864-1926.	1891	1891	s	1891	    	New York;Brentano's;1891.	1891		Fiction	English fiction			37310322.0	nyu	8670539	1	3	3			The bachelors' club, | $c: by I. Zangwill, with illustrations by George Hutchinson ...		True	The bachelors' club
mdp.39015063923570	Hopkins, Tighe	Hopkins, Tighe	1856-1919.	1891	1891	s	1891	    	New York;D. Appleton & co.;1891.	1891		Fiction				3945339.0	nyu	448926	1	1	1			The Nugents of Carriconns, | an Irish story, | $c: by Tighe Hopkins.		True	The Nugents of Carriconns, an Irish story
uc1.b4104577	Slosson, Annie Trumbull	Slosson, Annie (Trumbull), Mrs	1838-1926.	1891	1891	s	1890	    	New York;Harper;c1890.	1890	How faith came and went.--Botany Bay.--Aunt Randy.--Fishin' Jimmy.--Butterneggs.--Deacon Pheby's selfish natur.--A speaking ghost.	Fiction			PZ3S634Se	6570144.0	nyu	6155942	1	1	1			Seven dreamers.		True	Seven dreamers
mdp.39076005013805	Baron, Lytton, Edward Bulwer Lytton	Lytton, Edward Bulwer Lytton, Baron	1803-1873.	1891	1873	m	1891	1892	Boston;Dana Estes and Co.;1840-1872	1840-1872		Fiction				1942742.0	mau	9904667	1	1	1	v.3	3.0	Bulwer's novels / | $c: by Edward Bulwer Lytton.		True	Bulwer's novels
njp.32101065603001	Wilson, Marian Calvert	Wilson, Marian Calvert		1891	1891	s	1891	    	New York;Chicago;United States Book Co.;c1891.	1891		NotFiction			PZ3.W696M	6731063.0	nyu	9405636	1	1	1			Manuelita : | the story of San Xavier del Bac / | $c: by Marian Calvert Wilson.		True	Manuelita : the story of San Xavier del Bac
nyp.33433067277339	Landon, Melville D. (Melville De Lancey)	Landon, Melville D. (Melville De Lancey)	1839-1910.	1891	1891	s	1891	    	Chicago;F.C. Smedley;1891.	1891		ContainsBiogMaterial|NotFiction	American wit and humor|United States|Humorists, American|Speeches, addresses, etc., American|Lecturers|Lectures and lecturing|Biography	United States		19332917.0	ilu	8616877	1	3	3			Wise, witty, eloquent kings of the platform and pulpit : | biographies, reminiscences and lectures ... : and personal reminiscences and anecdotes of noted Americans / | $c: by Melville D. Landon.		True	Wise, witty, eloquent kings of the platform and pulpit : biographies, reminiscences and lectures ... : and personal reminiscences and anecdotes of noted Americans
uc2.ark+=13960=t58c9t94r	Murfree, Fanny Noailles Dickinson	Murfree, Fanny Noailles Dickinson		1891	1891	s	1891	    	Boston;New York;Houghton, Mifflin and company;1891.	1891					PZ3.M9427F	474832.0	mau	322696	2	3	3			Felicia;		True	Felicia;
mdp.39015063924248	Mallock, W. H. (William Hurrell)	Mallock, W. H. (William Hurrell)	1849-1923.	1892	1892	s	1892	    	London;Chapman and Hall, ld.;1892.	1892		NotFiction				12727504.0	enk	245196	1	3	3	v.1	1.0	A human document, | a novel, | $c: by W. H. Mallock.		True	A human document, a novel
uiuo.ark+=13960=t13n2j187	Fuller, J. F	Fuller, J. F		1892	1892	s	1892	    	Edinburgh;W. Blackwood;1892.	1892						5508513.0	stk	8718840	1	3	3	v.2	2.0	Chronicles of Westerly		True	Chronicles of Westerly
nc01.ark+=13960=t89g6fd33	Gorton, C. M. R	Gorton, C. M. R		1892	1892	s	1892	    	Chicago;Dibble publishing co.;1892.	1892			United States|Civil War, 1861-1865|Fiction|History			8509636.0	miu	3935832	2	2	2			Lily Pearl and the mistress of Rosedale		True	Lily Pearl and the mistress of Rosedale
uiuo.ark+=13960=t3bz6g32r	Butt, Beatrice May	Butt, Beatrice May		1892	1892	s	1892	    	Edinburgh;W. Blackwood;1892.	1892			823B978I			4097926.0	stk	8720620	1	3	3	v.2	2.0	Ingelheim		True	Ingelheim
coo.31924013204718				1892	1892	s	1892	    	Leipzig;B. Tauchnitz;1892.	1892	Copyright ed.	NotFiction				63957800.0	gw 	11250096	1	1	1			The story of a penitent soul, being the private papers of Mr. Stephen Dart, late minister at Lynnbridge in the county of Lincoln.		True	The story of a penitent soul, being the private papers of Mr. Stephen Dart, late minister at Lynnbridge in the county of Lincoln
nyp.33433082361951	Johnson, Rossiter	Johnson, Rossiter	1840-1931.	1892	1892	s	1892	    	New York;C. Scribner's sons;1892.	1892		Juvenile audience|Fiction			PZ7.J631E	913352.0	xx 	8655455	1	1	1			The end of a rainbow; | an American story, | $c: by Rossiter Johnson ...		True	The end of a rainbow; an American story
uiuo.ark+=13960=t10p1n63b	Duchess	Duchess	1855?-1897.	1892	1892	s	1892	    	London;William Heinemann;1892.	1892						52786043.0	enk	8721881	1	3	3	v.3	3.0	Nor wife nor maid		True	Nor wife nor maid
uc2.ark+=13960=t9t14wd16	Greenwood, Grace	Greenwood, Grace	1823-1904.	1892	1892	 	1892	    	New York;Tait;1892.	1892						319993672.0	nyu	7660569	1	1	1			Stories and sketches		True	Stories and sketches
mdp.39015063961513	Winter, John Strange	Winter, John Strange	1856-1911.	1892	1892	s	1892	    	London;Chatto & Windus;1892.	1892		Fiction				2435123.0	enk	123569	1	1	1			A soldier's children, | $c: by John Strange Winter [pseud.] With 34 illustrations by E. G. Thomson and Evelyn Stuart Hardy.		True	A soldier's children
nyp.33433075818439	Gréville, Henry	Gréville, Henry	1842-1902.	1892	1892	s	1892	    	New York;Worthington Co.;c1892.	1892		Fiction				20616610.0	nyu	8672026	1	1	1			The heiress / | $c: by Henri Gréville ; translated by Emma C. Hewitt and Julien Colmar.		True	The heiress
uc1.b251508	Glyn, Anna L	Glyn, Anna L		1892	1892	s	1892	    	Bristol;J.W. Arrowsmith;1892?	1892		Fiction				29666944.0	xx 	6503143	2	3	3			Fifty pounds for a wife		True	Fifty pounds for a wife
coo.31924013452887	Caird, Mona (Alison)	Caird, Mona (Alison)		1892	1892	s	1892	    	Leipzig;Heinemann and Balestier;1892.	1892	A romance of the Moors.--For money or for love.--The yellow drawing-room.	NotFiction				63962881.0	gw 	11405454	1	1	1			A romance of the Moors.		True	A romance of the Moors
uc1.$b521788	Hugo, Victor	Hugo, Victor	1802-1885.	1892	1885	m	1892	1894	Philadelphia;G. Barrie;c1892-1894	1892-1894	Aquarelle ed.	NotFiction				3575849.0	xx 	8933344	1	1	1	v. 16	16.0	The novels, complete and unabridged, of Victor Hugo.		True	The novels, complete and unabridged, of Victor Hugo
nyp.33433076087182	King, Charles	King, Charles	1844-1933.	1893	1893	s	1893	    	Philadelphia;Lippincott;1893.	1893		Fiction				5280168.0	pau	8659805	1	2	2			A soldier's secret : | a story of the Sioux War of 1890 : and, An Army Portia : two novels / | $c: by Charles King.		True	A soldier's secret : a story of the Sioux War of 1890 : and, An Army Portia : two novels
uc2.ark+=13960=t6nz82z9r	Bamford, Mary Ellen	Bamford, Mary Ellen	1857-	1893	1893	 	1893	    	Boston;D. Lothrop Company;1893.	1893						14410606.0	mau	7678144	1	1	1			Talks by queer folks		True	Talks by queer folks
nyp.33433076045297	Morse, Lucy Gibbons	Morse, Lucy Gibbons	1839-1936.	1893	1893	s	1893	    	Boston;Houghton, Mifflin and Company;1893.	1893		Juvenile audience|Fiction				4923557.0	mau	8661238	1	1	1			Rachel Stanwood, | a story of the middle of the nineteenth century, | $c: by Lucy Gibbons Morse.		True	Rachel Stanwood, a story of the middle of the nineteenth century
nyp.33433076067085	King, Grace Elizabeth	King, Grace Elizabeth	1852-1932.	1893	1893	s	1893	||||	New York;The Century co.;1893.	1893		Fiction|NotFiction			PZ3.K583B	1191144.0	nyu	7922879	1	5	4			Balcony stories, | $c: by Grace King ...		True	Balcony stories
uva.x030825524	Dumas, Alexandre	Dumas, Alexandre	1802-1870.	1893	1870	s	1893	    	Boston;Estes and Lauriat;1893.	1893	International limited ed.	Fiction|UnknownGenre|NotFiction	Henry III, 1574-1589|History|Fiction|Fiction|History	France		10757918.0	mau	9792976	1	11	10	v.14 1893	14.0	The forty-five / | $c: by Alexandre Dumas.		True	The forty-five
uc2.ark+=13960=t74t6mg3p	Pearce, J. H	Pearce, J. H. (Joseph Henry)		1893	1893	s	1893	    	London;Lawrence;1893.	1893						13366372.0	enk	7691494	1	1	1			Drolls from shadowland		True	Drolls from shadowland
uc1.b3325125	Stockton, Frank Richard	Stockton, Frank Richard	1834-1902.	1893	1893	s	1893	    	London;Allen;1893.	1893		Fiction				3170231.0	enk	6131485	1	1	1			The shadrach : | and other stories / | $c: by Frank R. Stockton.		True	The shadrach : and other stories
nyp.33433075861835	Yonge, Charlotte Mary	Yonge, Charlotte M. (Charlotte Mary)	1823-1901.	1893	1893	s	1893	    	New York;T. Whittaker;c1893	1893		Fiction			PZ3.Y8Tr3	5664326.0	nyu	8669080	1	1	1			The treasures in the marshes, | $c: by Charlotte M. Yonge ... with illustrations by W. S. Stacey.		True	The treasures in the marshes
uiuo.ark+=13960=t1pg28m9k	Pickering, Percival	Pickering, Percival		1893	1893	s	1893	    	London;Bliss, Sands & Foster;1893.	1893						22301765.0	enk	8721139	1	3	3	v.2	2.0	A life awry		True	A life awry
uc2.ark+=13960=t28911z65	Crawford, F. Marion	Crawford, F. Marion (Francis Marion)	1854-1909.	1893	1893	 	1893	    	New York;London;Macmillan;c1893	1893						6553314.0	nyu	7679138	1	1	1			A Roman singer		True	A Roman singer
nyp.33433088072370	Jephson, A. J. Mounteney (Arthur Jermy Mounteney)	Jephson, A. J. Mounteney (Arthur Jermy Mounteney)	1858-1908.	1893	1893	s	1893	    	London;S. Low, Marston and company;1893.	1893		NotFiction	Description and travel	Africa, Central	PZ7.J462S	2404671.0	xx 	8681735	1	1	1			Stories told in an African forest by grown-up children of Africa. | $c: By A.J. Mounteney Jephson...With numerous illustrations from drawings by Walter W. Buckley.		True	Stories told in an African forest by grown-up children of Africa
njp.32101062729072	Drachmann, Holger	Drachmann, Holger	1846-1908.	1893	1893	s	1893	    	London;Unwin;1893.	1893		Fiction				14704754.0	enk	7657996	2	2	2			"The cruise of the ""Wild Duck"", | and other tales."		True	"The cruise of the ""Wild Duck"", and other tales"
njp.32101071988149	Morris, Charles	Morris, Charles	1833-1922.	1893	1893	 	1893	    	Philadelphia;J. B. Lippincott;1893.	1893	v. 1. Every man in his humor, by B. Jonson.  Philaster, or Love lies bleeding, by Beaumont and Fletcher.  A new way to pay old debts, by P. Massinger.  Venice preserved, by T. Otway.  The busybody, by S. Centlivre.  The beaux stratagem, by G. Farquhar.  The belle's stratagem, by H. Cowley.--v. 2. The gamester, by E. Moore.  Douglas, by J. Home.  She stoops to conquer, by O. Goldsmith.  The road to ruin, by T. Holcroft.  Wild oats, by J. O'Keefe.  The school for scandal, by R. B. B. Sheridan.  T	NotFiction	English drama|Stories, plots, etc		PR635.P5M6 1893	3317949.0	pau	7648758	2	2	2	v.1	1.0	Tales from the dramatists, | $c: by Charles Morris.	Every man in his humor, by B. Jonson.  Philaster, or Love lies bleeding, by Beaumont and Fletcher.  A new way to pay old debts, by P. Massinger.  Venice preserved, by T. Otway.  The busybody, by S. Centlivre.  The beaux stratagem, by G. Farquhar.  The belle's stratagem, by H. Cowley	True	Every man in his humor, by B. Jonson.  Philaster, or Love lies bleeding, by Beaumont and Fletcher.  A new way to pay old debts, by P. Massinger.  Venice preserved, by T. Otway.  The busybody, by S. Centlivre.  The beaux stratagem, by G. Farquhar.  The belle's stratagem, by H. Cowley
loc.ark+=13960=t9086t312	Lano, Pierre de. [from old catalog]	Lano, Pierre de. [from old catalog]		1894	1894	s	1894	    	New York;J.S. Tait & sons;1894.	1894			Napoleon|Emperor of the French|III|1808-1873		DC280.L29		nyu	9603227	1	1	1			Napoleon III. and Lady Stuart;		True	Napoleon III. and Lady Stuart;
nyp.33433034410963	Maartens, Maarten	Maartens, Maarten	1858-1915.	1894	1894	s	1894	    	London;R. Bentley and Son;1894.	1894	A new edition.	Fiction	Dutch fiction			38466086.0	enk	8609581	1	1	1			The greater glory; | a story of high life, | $c: by Maarten Maartens [pseud.] ...		True	The greater glory; a story of high life
nyp.33433075765705	Sir, Pemberton, Max	Pemberton, Max, Sir	1863-1950.	1894	1894	s	1894	    	London;Ward, Lock, & Bowden;1894.	1894	The opal of Carmalovitch.--The necklace of green diamonds.--The comedy of the jewelled links.--Treasure of White Creek.--The accursed gems.--The watch and the scimitar.--The seven emeralds.--The pursuit of the topaz.--The ripening rubies.--My lady of the sapphires.	NotFiction	Jewelry|Fiction			3124458.0	enk	8667110	1	1	1			Jewel mysteries I have known : | from a dealer note book / | $c: Max Pemberton. Illustrated by R. Caton Woodville and Fred Barnard.		True	Jewel mysteries I have known : from a dealer note book
uc1.b28759	Wood, S. R	Wood, S. R		1894	1894	s	1894	    	Ferndale, Calif.;Matthews & Wooldridge, publishers;1894.	1894						29610928.0	cau	6560829	2	2	2			Immanuel		True	Immanuel
uva.x004065574	Butterworth, Hezekiah	Butterworth, Hezekiah	1839-1905.	1894	1894	s	1894	    	Boston;Este;1894	1894		Juvenile audience|NotFiction			PZ7.B982P	3722239.0	mau	9776483	1	1	1			The parson's miracle, and My grandmother's grandmother's Christmas candle; | Christmas in America;		True	The parson's miracle, and My grandmother's grandmother's Christmas candle; Christmas in America;
