docid	oldauthor	author	authordate	inferreddate	latestcomp	datetype	startdate	enddate	imprint	imprintdate	contents	genres	subjects	geographics	locnum	oclc	place	recordid	instances	allcopiesofwork	copiesin25yrs	enumcron	volnum	title	parttitle	earlyedition	shorttitle
mdp.39015048881984	MacDonald, George	MacDonald, George	1824-1905.	1868	1868	s	1868	    	London;Hurst and Blackett;1868.	1868		Fiction|NotFiction			PZ3.M144R	7513924.0	enk	629962	2	9	7	v.2	2.0	Robert Falconer, | $c: by George Mac Donald ... | $n: 1		True	Robert Falconer
uiuo.ark+=13960=t2r50508t	MacDonald, George	MacDonald, George	1824-1905.	1868	1868	s	1868	    	London;Hurst and Blackett;1868.	1868		Fiction|NotFiction			PZ3.M144R	7513924.0	enk	629962	2	9	7	v.3	3.0	Robert Falconer		True	Robert Falconer
uc1.b3321712	Black, William	Black, William	1841-1898.	1869	1869	s	1869	    	London;Tinsley Bros.;1869.	1869		Fiction				35574108.0	enk	907628	2	7	7	v.1	1.0	In silk attire. | A novel.		True	In silk attire. A novel
uc1.b3321713	Black, William	Black, William	1841-1898.	1869	1869	s	1869	    	London;Tinsley Bros.;1869.	1869		Fiction				35574108.0	enk	907628	2	7	7	v. 2	2.0	In silk attire. | A novel.		True	In silk attire. A novel
uc1.b3321714	Black, William	Black, William	1841-1898.	1869	1869	s	1869	    	London;Tinsley Bros.;1869.	1869		Fiction				35574108.0	enk	907628	2	7	7	v. 3	3.0	In silk attire. | A novel.		True	In silk attire. A novel
uiuo.ark+=13960=t9086wn6g	Sala, George Augustus	Sala, George Augustus	1828-1895.	1860	1860	s	1860	    	London;Charles F. Skeet;1860.	1860					PZ3.S16B	16151988.0	enk	6502514	2	6	6	v.1	1.0	The Baddington peerage: who won, and who wore it		True	The Baddington peerage: who won, and who wore it
uiuo.ark+=13960=t0ms4bv05	Sala, George Augustus	Sala, George Augustus	1828-1895.	1860	1860	s	1860	    	London;Charles F. Skeet;1860.	1860					PZ3.S16B	16151988.0	enk	6502514	2	6	6	v.2	2.0	The Baddington peerage: who won, and who wore it		True	The Baddington peerage: who won, and who wore it
uiuo.ark+=13960=t3bz6t881	Sala, George Augustus	Sala, George Augustus	1828-1895.	1860	1860	s	1860	    	London;Charles F. Skeet;1860.	1860					PZ3.S16B	16151988.0	enk	6502514	2	6	6	v.3	3.0	The Baddington peerage: who won, and who wore it		True	The Baddington peerage: who won, and who wore it
mdp.39015067293152	Reade, Charles	Reade, Charles	1814-1884.	1861	1861	s	1861	    	New York;Rudd & Carleton;London;Tr?_bner & co.;1861.	1861		NotFiction|Bibliographies|Fiction|UnknownGenre	English fiction			65990637.0	nyu	243696	1	49	6			The cloister & the hearth; | or, Maid, wife, and widow. A matter-of-fact romance. | $c: By Charles Reade.		True	The cloister & the hearth; or, Maid, wife, and widow. A matter-of-fact romance
nyp.33433074805650	Winthrop, Theodore	Winthrop, Theodore	1828-1861.	1861	1861	s	1861	    	Boston;Ticknor and Fields;1861	1861		Fiction|NotFiction	Personal copy|Higginson, Thomas Wentworth|1823-1911|Curtis, George William|1824-1892|Library			4740055.0	mau	7939763	3	6	6			Cecil Dreeme / | $c: by Theodore Winthrop.		True	Cecil Dreeme
uc1.b250130	Lemon, Mark	Lemon, Mark	1809-1870.	1863	1863	s	1863	    	London;Bradbury and Evans;1863.	1863						9904497.0	enk	6502426	2	6	6	v.1	1.0	Wait for the end		True	Wait for the end
uc1.b250131	Lemon, Mark	Lemon, Mark	1809-1870.	1863	1863	s	1863	    	London;Bradbury and Evans;1863.	1863						9904497.0	enk	6502426	2	6	6	v. 2	2.0	Wait for the end		True	Wait for the end
uc1.b250132	Lemon, Mark	Lemon, Mark	1809-1870.	1863	1863	s	1863	    	London;Bradbury and Evans;1863.	1863						9904497.0	enk	6502426	2	6	6	v. 3	3.0	Wait for the end		True	Wait for the end
nyp.33433082529557	Optic, Oliver	Optic, Oliver	1822-1897.	1863	1863	s	1863	    	Boston;Lee and Shepard;New York;C. T. Dillingham;c1863	1863		Juvenile audience|NotBiographical|NotFiction|Fiction	United States|History|Civil War, 1861-1865|Fiction	United States	PZ7.A22So	4207509.0	mau	8654312	2	7	6			The soldier boy; | or, Tom Somers in the army. | $c: A story of the Great Rebellion by Oliver Optic [pseud.]		True	The soldier boy; or, Tom Somers in the army
uiuo.ark+=13960=t93781k15	Wood, Henry	Wood, Ellen	1814-1887.	1863	1863	s	1863	    	London;R. Bentley;1863.	1863		Fiction	Hixson, Virgil I|823W85S|English fiction|Provenance		PR5842.W8S5	22393195.0	enk	8723201	1	7	6	v.1	1.0	The shadow of Ashlydyat		True	The shadow of Ashlydyat
uiuo.ark+=13960=t13n2tk4s	Wood, Henry	Wood, Ellen	1814-1887.	1863	1863	s	1863	    	London;R. Bentley;1863.	1863		Fiction	Hixson, Virgil I|823W85S|English fiction|Provenance		PR5842.W8S5	22393195.0	enk	8723201	1	7	6	v.2	2.0	The shadow of Ashlydyat		True	The shadow of Ashlydyat
uiuo.ark+=13960=t81k02w2m	Wood, Henry	Wood, Ellen	1814-1887.	1863	1863	s	1863	    	London;R. Bentley;1863.	1863		Fiction	Hixson, Virgil I|823W85S|English fiction|Provenance		PR5842.W8S5	22393195.0	enk	8723201	1	7	6	v.3	3.0	The shadow of Ashlydyat		True	The shadow of Ashlydyat
uiuo.ark+=13960=t81k01p0j	Sala, George Augustus	Sala, George Augustus	1828-1895.	1864	1864	s	1864	    	London;Chapman and Hall;1864.	1864						15189694.0	enk	6502516	2	6	6	v.1	1.0	Quite alone		True	Quite alone
uc1.b250369	Sala, George Augustus	Sala, George Augustus	1828-1895.	1864	1864	s	1864	    	London;Chapman and Hall;1864.	1864						15189694.0	enk	6502516	2	6	6	v. 2	2.0	Quite alone		True	Quite alone
uiuo.ark+=13960=t3611nv3q	Sala, George Augustus	Sala, George Augustus	1828-1895.	1864	1864	s	1864	    	London;Chapman and Hall;1864.	1864						15189694.0	enk	6502516	2	6	6	v.3	3.0	Quite alone		True	Quite alone
uc1.b3321948	Clarke, Charles	Clarke, Charles		1864	1864	s	1864	    	London;Chapman and Hall;1864.	1864		Fiction				13364413.0	enk	7915087	2	6	6	v. 1	1.0	Which is the winner? or, The first gentleman of his family.		True	Which is the winner? or, The first gentleman of his family
uiuo.ark+=13960=t6n01fs7s	Clarke, Charles	Clarke, Charles		1864	1864	s	1864	    	London;Chapman and Hall;1864.	1864		Fiction				13364413.0	enk	7915087	2	6	6	v.2	2.0	Which is the winner? or, The first gentleman of his family		True	Which is the winner? or, The first gentleman of his family
uc1.b3321950	Clarke, Charles	Clarke, Charles		1864	1864	s	1864	    	London;Chapman and Hall;1864.	1864		Fiction				13364413.0	enk	7915087	2	6	6	v. 3	3.0	Which is the winner? or, The first gentleman of his family.		True	Which is the winner? or, The first gentleman of his family
uiuo.ark+=13960=t3cz3km8s	Edwards, Amelia Ann Blanford	Edwards, Amelia Ann Blanford	1831-1892.	1864	1864	s	1864	    	London;Hurst and Blackett ...;1864.	1864		Fiction|NotFiction	823ED9B			23874710.0	enk	8718298	1	7	6	v.1	1.0	Barbara's history		True	Barbara's history
uiuo.ark+=13960=t2z326117	Edwards, Amelia Ann Blanford	Edwards, Amelia Ann Blanford	1831-1892.	1864	1864	s	1864	    	London;Hurst and Blackett ...;1864.	1864		Fiction|NotFiction	823ED9B			23874710.0	enk	8718298	1	7	6	v.2	2.0	Barbara's history		True	Barbara's history
uiuo.ark+=13960=t2k64v61q	Edwards, Amelia Ann Blanford	Edwards, Amelia Ann Blanford	1831-1892.	1864	1864	s	1864	    	London;Hurst and Blackett ...;1864.	1864		Fiction|NotFiction	823ED9B			23874710.0	enk	8718298	1	7	6	v.3	3.0	Barbara's history		True	Barbara's history
uiuo.ark+=13960=t5x641p9v	Braddon, M. E	Braddon, M. E. (Mary Elizabeth)	1835-1915.	1864	1864	s	1864	    	London;J. Maxwell;1864.	1864						19120368.0	enk	8720212	1	6	6	v.1	1.0	Henry Dunbar		True	Henry Dunbar
uiuo.ark+=13960=t7rn3px6h	Braddon, M. E	Braddon, M. E. (Mary Elizabeth)	1835-1915.	1864	1864	s	1864	    	London;J. Maxwell;1864.	1864						19120368.0	enk	8720212	1	6	6	v.2	2.0	Henry Dunbar		True	Henry Dunbar
uiuo.ark+=13960=t61554c6v	Braddon, M. E	Braddon, M. E. (Mary Elizabeth)	1835-1915.	1864	1864	s	1864	    	London;J. Maxwell;1864.	1864						19120368.0	enk	8720212	1	6	6	v.3	3.0	Henry Dunbar		True	Henry Dunbar
uc2.ark+=13960=t31266s6k	Taylor, Meadows	Taylor, Meadows	1808-1876.	1865	1865	s	1865	    	Edinburgh;W. Blackwood;1865.	1865		Fiction	India|Fiction|1526-1765|History			6072357.0	stk	7551290	2	6	6	v.1	1.0	Ralph Darnell		True	Ralph Darnell
uc1.b4105109	Eliot, George	Eliot, George	1819-1880.	1876	1876	s	1876	    	New York;Harper;1876.	1876	Harper's library ed.|v. 1. Adam Bede -- v. 2. The mill on the Floss -- v. 3. Felix Holt -- v. 4. Scenes of clerical life -- v. 5. Romola -- v. 6-7. Middlemarch -- v. 8-9. Daniel Deronda.	NotFiction|Novel|Bibliographies|Fiction|Didactic fiction|Jewish fiction|Autobiography|NotBiographical	Marriage|English literature|England|Fiction|Social life and customs|Upper class|Jews|Eliot, George|19th century|1819-1880|Zionists			33274292.0	nyu	6156176	2	71	49	v.8	8.0	Novels of George Eliot.	Daniel Deronda	True	Daniel Deronda
uc1.b4105110	Eliot, George	Eliot, George	1819-1880.	1876	1876	s	1876	    	New York;Harper;1876.	1876	Harper's library ed.|v. 1. Adam Bede -- v. 2. The mill on the Floss -- v. 3. Felix Holt -- v. 4. Scenes of clerical life -- v. 5. Romola -- v. 6-7. Middlemarch -- v. 8-9. Daniel Deronda.	NotFiction|Novel|Bibliographies|Fiction|Didactic fiction|Jewish fiction|Autobiography|NotBiographical	Marriage|English literature|England|Fiction|Social life and customs|Upper class|Jews|Eliot, George|19th century|1819-1880|Zionists			33274292.0	nyu	6156176	1	71	49	v.9	9.0	Novels of George Eliot.	Daniel Deronda	True	Daniel Deronda
nyp.33433076092182	Eliot, George	Eliot, George	1819-1880.	1876	1876	s	1876	    	New York;Harper;1876.	1876	Harper's library ed.|v. 1. Adam Bede -- v. 2. The mill on the Floss -- v. 3. Felix Holt -- v. 4. Scenes of clerical life -- v. 5. Romola -- v. 6-7. Middlemarch -- v. 8-9. Daniel Deronda.	Autobiography|NotFiction|Pastoral fiction|Fiction|UnknownGenre	social life and customs|English literature|England|Fiction|Social life and customs|Fiction|Eliot, George|19th century|1819-1880			33274292.0	nyu	6156176	1	36	26	v. 6 (Middlemarch, no. 1)	6.0	Novels of George Eliot.	Middlemarch	True	Middlemarch
nyp.33433076092190	Eliot, George	Eliot, George	1819-1880.	1876	1876	s	1876	    	New York;Harper;1876.	1876	Harper's library ed.|v. 1. Adam Bede -- v. 2. The mill on the Floss -- v. 3. Felix Holt -- v. 4. Scenes of clerical life -- v. 5. Romola -- v. 6-7. Middlemarch -- v. 8-9. Daniel Deronda.	Autobiography|NotFiction|Pastoral fiction|Fiction|UnknownGenre	social life and customs|English literature|England|Fiction|Social life and customs|Fiction|Eliot, George|19th century|1819-1880			33274292.0	nyu	6156176	1	36	26	v. 7 (Middlemarch, no. 2)	7.0	Novels of George Eliot.	Middlemarch	True	Middlemarch
uc2.ark+=13960=t3fx76b50	Holmes, Oliver Wendell	Holmes, Oliver Wendell	1809-1894.	1872	1872	s	1872	    	London;G. Routledge;1872.	1872		ContainsBiogMaterial|NotFiction|Bibliographies|Fiction	American essays			7920015.0	enk	6634592	2	36	25			The poet at the breakfast-table		True	The poet at the breakfast-table
uc2.ark+=13960=t6d226c5f	Dumas, Alexandre	Dumas, Alexandre	1802-1870.	1887	1870	t	1888	1887	London;New York;G. Routledge and Sons;1888, c1887.	1888		NotFiction|Novel|Adventure stories|Bibliographies|Fiction|Historical fiction|UnknownGenre	French literature|History|Fiction|19th century|Fiction|History		PZ3.D89Cou6	2146440.0	enk	7698091	1	38	24	v.1	1.0	The Count of Monte-Cristo		True	The Count of Monte-Cristo
uc2.ark+=13960=t6h139244	Dumas, Alexandre	Dumas, Alexandre	1802-1870.	1887	1870	t	1888	1887	London;New York;G. Routledge and Sons;1888, c1887.	1888		NotFiction|Novel|Adventure stories|Bibliographies|Fiction|Historical fiction|UnknownGenre	French literature|History|Fiction|19th century|Fiction|History		PZ3.D89Cou6	2146440.0	enk	7698091	1	38	24	v.2	2.0	The Count of Monte-Cristo		True	The Count of Monte-Cristo
uc2.ark+=13960=t1dj5pz4z	Dumas, Alexandre	Dumas, Alexandre	1802-1870.	1887	1870	t	1888	1887	London;New York;G. Routledge and Sons;1888, c1887.	1888		NotFiction|Novel|Adventure stories|Bibliographies|Fiction|Historical fiction|UnknownGenre	French literature|History|Fiction|19th century|Fiction|History		PZ3.D89Cou6	2146440.0	enk	7698091	1	38	24	v.3	3.0	The Count of Monte-Cristo		True	The Count of Monte-Cristo
uc2.ark+=13960=t9p27542n	Dumas, Alexandre	Dumas, Alexandre	1802-1870.	1887	1870	t	1888	1887	London;New York;G. Routledge and Sons;1888, c1887.	1888		NotFiction|Novel|Adventure stories|Bibliographies|Fiction|Historical fiction|UnknownGenre	French literature|History|Fiction|19th century|Fiction|History		PZ3.D89Cou6	2146440.0	enk	7698091	1	38	24	v.4	4.0	The Count of Monte-Cristo		True	The Count of Monte-Cristo
uc2.ark+=13960=t32235s0f	Dumas, Alexandre	Dumas, Alexandre	1802-1870.	1887	1870	t	1888	1887	London;New York;G. Routledge and Sons;1888, c1887.	1888		NotFiction|Novel|Adventure stories|Bibliographies|Fiction|Historical fiction|UnknownGenre	French literature|History|Fiction|19th century|Fiction|History		PZ3.D89Cou6	2146440.0	enk	7698091	1	38	24	v.5	5.0	The Count of Monte-Cristo		True	The Count of Monte-Cristo
uc1.32106005760621	Dumas, Alexandre	Dumas, Alexandre	1802-1870.	1893	1870	s	1893	    	Boston;Little, Brown;c1893	1893		NotFiction|Adventure stories|Bibliographies|Fiction|Historical fiction|Biography|UnknownGenre	French literature|Man in the Iron Mask|France|Fiction|Man in the iron mask|Fiction|History|History|Louis XIV, 1643-1717|Louis XIV, 1643-1715	France		12365008.0	   	7126306	1	27	23	v.2	2.0	The Vicomte de Bragelonne; or, Ten years later. | $c: By Alexandre Dumas.		True	The Vicomte de Bragelonne; or, Ten years later
uc1.32106005865453	Dumas, Alexandre	Dumas, Alexandre	1802-1870.	1893	1870	s	1893	    	Boston;Little, Brown;c1893	1893		NotFiction|Adventure stories|Bibliographies|Fiction|Historical fiction|Biography|UnknownGenre	French literature|Man in the Iron Mask|France|Fiction|Man in the iron mask|Fiction|History|History|Louis XIV, 1643-1717|Louis XIV, 1643-1715	France		12365008.0	   	7126306	1	27	23	v.5	5.0	The Vicomte de Bragelonne; or, Ten years later. | $c: By Alexandre Dumas.		True	The Vicomte de Bragelonne; or, Ten years later
uiuo.ark+=13960=t86h57b47	Wood, Henry	Wood, Ellen	1814-1887.	1874	1874	s	1874	    	London;R. Bentley and Son;1874.	1874		Fiction				22957650.0	enk	8720767	1	29	21	v.1	1.0	Johnny Ludlow		True	Johnny Ludlow
uiuo.ark+=13960=t7mp5q55f	Wood, Henry	Wood, Ellen	1814-1887.	1874	1874	s	1874	    	London;R. Bentley and Son;1874.	1874		Fiction				22957650.0	enk	8720767	1	29	21	v.2	2.0	Johnny Ludlow		True	Johnny Ludlow
uiuo.ark+=13960=t3zs3dk6v	Wood, Henry	Wood, Ellen	1814-1887.	1874	1874	s	1874	    	London;R. Bentley and Son;1874.	1874		Fiction				22957650.0	enk	8720767	1	29	21	v.3	3.0	Johnny Ludlow		True	Johnny Ludlow
nyp.33433076092133	Eliot, George	Eliot, George	1819-1880.	1876	1876	s	1876	    	New York;Harper;1876.	1876	Harper's library ed.|v. 1. Adam Bede -- v. 2. The mill on the Floss -- v. 3. Felix Holt -- v. 4. Scenes of clerical life -- v. 5. Romola -- v. 6-7. Middlemarch -- v. 8-9. Daniel Deronda.	NotFiction|Novel|Bibliographies|Love stories|Fiction|Didactic fiction|NotBiographical|Autobiography|UnknownGenre	Women clergy|Infanticide|19th century|English literature|England|Fiction|Social life and customs|Country life|History|Carpenters|Midlands|Eliot, George|Triangles (Interpersonal relations)|1819-1880			33274292.0	nyu	6156176	1	40	19	v. 1 (Adam Bede)	1.0	Novels of George Eliot.	Adam Bede	True	Adam Bede
uiuo.ark+=13960=t7sn0r644	Meredith, George	Meredith, George	1828-1909.	1876	1876	s	1876	    	London;Chapman and Hall;1876.	1876		Fiction|NotFiction	English fiction		PR5006.B4 1876	1934909.0	enk	8718320	1	25	19	v.1	1.0	Beauchamp's career		True	Beauchamp's career
uiuo.ark+=13960=t75t4650s	Meredith, George	Meredith, George	1828-1909.	1876	1876	s	1876	    	London;Chapman and Hall;1876.	1876		Fiction|NotFiction	English fiction		PR5006.B4 1876	1934909.0	enk	8718320	1	25	19	v.2	2.0	Beauchamp's career		True	Beauchamp's career
uiuo.ark+=13960=t17m0tr07	Meredith, George	Meredith, George	1828-1909.	1876	1876	s	1876	    	London;Chapman and Hall;1876.	1876		Fiction|NotFiction	English fiction		PR5006.B4 1876	1934909.0	enk	8718320	1	25	19	v.3	3.0	Beauchamp's career		True	Beauchamp's career
njp.32101038115513	Dumas, Alexandre	Dumas, Alexandre	1802-1870.	1890	1870	s	1890	    	Boston;Little, Brown;1890.	1890		Fiction|UnknownGenre|NotFiction	comtesse|Du Barry, Jeanne Bécu|consort of Louis XVI, King of France|Cagliostro, Alessandro|Fiction|Louis XV, 1715-1774|Maquet, Auguste|Comtesse|1813-1888|conte di|French literature|Du Barry, Jeanne Bécu|1755-1793|Fiction|Queen, consort of Louis XVI, King of France|1743-1793|1743-1795|History|author|Marie Antoinette|History	France		7702313.0	mau	8889191	1	20	18	v.2	2.0	Memoirs of a physician. | $c: By Alexandre Dumas.		True	Memoirs of a physician
njp.32101038115505	Dumas, Alexandre	Dumas, Alexandre	1802-1870.	1890	1870	s	1890	    	Boston;Little, Brown;1890.	1890		Fiction|UnknownGenre|NotFiction	comtesse|Du Barry, Jeanne Bécu|consort of Louis XVI, King of France|Cagliostro, Alessandro|Fiction|Louis XV, 1715-1774|Maquet, Auguste|Comtesse|1813-1888|conte di|French literature|Du Barry, Jeanne Bécu|1755-1793|Fiction|Queen, consort of Louis XVI, King of France|1743-1793|1743-1795|History|author|Marie Antoinette|History	France		7702313.0	mau	8889191	1	20	18	v.3	3.0	Memoirs of a physician. | $c: By Alexandre Dumas.		True	Memoirs of a physician
uiuo.ark+=13960=t8hd8j356	Eliot, George	Eliot, George	1819-1880.	1871	1871	m	1871	1872	Edinburgh;W. Blackwood;1871-72.	1871-1872		NotBiographical|NotFiction|Novel|Bibliographies|Fiction|UnknownGenre	Fiction|Social life and customs|Social life and customs|19th century|Fiction			308073.0	stk	8721591	2	39	16	v.1: pt. 1	1.0	Middlemarch: a study of provincial life		True	Middlemarch: a study of provincial life
uiuo.ark+=13960=t1fj3570z	Eliot, George	Eliot, George	1819-1880.	1871	1871	m	1871	1872	Edinburgh;W. Blackwood;1871-72.	1871-1872		NotBiographical|NotFiction|Novel|Bibliographies|Fiction|UnknownGenre	Fiction|Social life and customs|Social life and customs|19th century|Fiction			308073.0	stk	8721591	2	39	16	v.2: pt. 1	2.0	Middlemarch: a study of provincial life		True	Middlemarch: a study of provincial life
uiuo.ark+=13960=t50g4c509	Eliot, George	Eliot, George	1819-1880.	1871	1871	m	1871	1872	Edinburgh;W. Blackwood;1871-72.	1871-1872		NotBiographical|NotFiction|Novel|Bibliographies|Fiction|UnknownGenre	Fiction|Social life and customs|Social life and customs|19th century|Fiction			308073.0	stk	8721591	2	39	16	v. 3 PT.1	3.0	Middlemarch: a study of provincial life		True	Middlemarch: a study of provincial life
uiuo.ark+=13960=t0ks7cx66	Eliot, George	Eliot, George	1819-1880.	1871	1871	m	1871	1872	Edinburgh;W. Blackwood;1871-72.	1871-1872		NotBiographical|NotFiction|Novel|Bibliographies|Fiction|UnknownGenre	Fiction|Social life and customs|Social life and customs|19th century|Fiction			308073.0	stk	8721591	2	39	16	v.4: pt. 1	4.0	Middlemarch: a study of provincial life		True	Middlemarch: a study of provincial life
