docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	category	shorttitle
uiuo.ark+=13960=t86h5706q	Tautphoeus, Jemima Montgomery						1853		1853	4	4	v.3	London;R. Bentley;1853.		English fiction		Cyrilla
uc2.ark+=13960=t11n8091g	Shedd, George C. (George Clifford)					1877-1937.	1910		1910	1	1		New York;Macaulay;1910.				The princess of Forge
hvd.32044004799219	Bunbury, Selina					1802-1882.	1843		1843	1	1		London;Willoughby;1843?	Fiction	History|James I, 1603-162		Coombe abbey An historical tale of the reign of James the First
nyp.33433076066939	Knight, Helen C. (Helen Cross)					1814-1906.	1846		1846	1	1		Philadelphia;American Sun	Fiction			City cousins : a sequel to Annie Sherwood
mdp.39015037756031	Mahadevan, T. K						1995		1995	1	1		New Delhi|Mittal Publicat	Fiction			We die but once : a novel
wu.89098017916	Cummins, Maria S. (Maria Susanna)					1827-1866.	1857		1857	3	2		London;Sampson Low, Son, 	Fiction|NotFiction			Mabel Vaughan
uc2.ark+=13960=t5w669q8k	Haven, Alice B. (Alice Bradley)					1827-1863.	1853		1853	4	4		New-York;D. Appleton & Co	Fiction|Juvenile audience	Gold mines and mining|Juv		"""All's not gold that glitters"""
uiuo.ark+=13960=t6154xz35	Davenport, Selina						1814		1814	4	4	v.3	London;Printed at the Min				The hypocrite;
uiuo.ark+=13960=t9280xx79	Reid, Mayne					1818-1883.	1876		1876	4	4	v.3	London;Tinsley;1876.				The flag of distress
uc1.32106009609949	Dabydeen, Cyril					1945-	1988		1988	1	1		London, Ont.|Third Eye|19	Fiction			To monkey jungle
uiuo.ark+=13960=t9p27d018	Salter, Peter King						1887		1887	3	3	v.1	London;R. Bentley;1887.				Whitepatch
nyp.33433082300280	Nesbit, E. (Edith)					1858-1924.	1901		1901	1	1		New York;London;Harper & 	Juvenile audience|Fiction			The Wouldbegoods
uc1.b4353938	Zadornov, Nikolaĭ						1971		1971	1	1		Moscow|Progress Publisher	Fiction			Amur saga
mdp.39015011559971	Charteris, Leslie					1907-1993.	1979		1978	1	1		Garden City, N.Y.|Publish	Fiction	Saint (Fictitious charact		The Saint and the Templar treasure
mdp.39015003930669	Godfrey, Dave					1938-	1970		1970	1	1		Toronto|Chicago|New Press	Fiction			The new ancestors
mdp.39015003676460	Fleetwood, Hugh					1944-	1977		1977	1	1		London|Hamilton|1977.	Fiction			An Artist and a magician
nyp.33433034410963	Maartens, Maarten					1858-1915.	1894		1894	1	1		London;R. Bentley and Son	Fiction	Dutch fiction		The greater glory; a story of high life
uiuo.ark+=13960=t9571sn90	Fetherstonhaugh						1878		1878	2	2	v.2	London;R. Bentley;1878.		823F43KI		Kingsdene
njp.32101063600819	Townsend, Frederic						1854		1854	1	1		New York;D. Appleton;1854	NotFiction	Social life and customs		Letters from Rome, A.D. 138
mdp.39015021714012	Lorac, E. C. R					1894-1958.	1949		1949	1	1		Garden City, N.Y.|Pub. fo	Fiction			Place for a poisoner
njp.32101066109917	Standish, Burt L					1866-1945.	1914		1914	1	1		New York;Barse & Hopkins;	Juvenile audience|Fiction			Lefty o' the training camp
nyp.33433076062334	Sherwood, (Mary Martha), 1775-1851, Mrs					1775-1851.	1834		1834	1	1	v. 5	New York;Harper & Brother	Fiction			The works of Mrs. Sherwood. Being the only uniform edition ever published in the United States
nyp.33433081997516	Scott, Walter, Sir					1771-1832.	1834		1832	1	1	v. 13-14	Boston;S.H. Parker;1834.	Fiction			Waverley novels
mdp.39015063915493	Barton, William Eleazar, 1861-1930					1861-1930.	1890		1890	1	1		Oberlin, O.;E. J. Goodric	Fiction			Life in the hills of Kentucky
nyp.33433075873715	Woolrych, Humphry W. (Humphry William)					1795-1871.	1833		1833	1	1		Philadelphia;E.L. Carey &	NotFiction			Our island: comprising Forgery, a tale; and The lunatic, a tale
uc2.ark+=13960=t53f4p02b	Balzac, Honoré de						1898		1898	1	1		Philadelphia;Gebbie Publi				The poor parents and Cousin Pons
hvd.hwjw3i	Edgeworth, Maria					1767-1849.	1821		1821	11	4	v.3	London;R. Hunter and Bald	Juvenile audience|Fiction	English fiction|Conduct o		Moral tales
dul1.ark+=13960=t6c25nm87	Selden, Catharine						1806		1806	1	1		New York;Printed by J. Sw				The English nun, or, The sorrows of Edward and Louisa
nyp.33433082296157	Murphy, Francis						1815		1815	1	1		Norristown [Pa;Printed by	Fiction			Tales of an evening
uc2.ark+=13960=t2r49ht5b	Barr, Robert					1850-1912.	1909		1909	1	1		New York;Grosset & Dunlap				Cardillac
njp.32101065603001	Wilson, Marian Calvert						1891		1891	1	1		New York;Chicago;United S	NotFiction			Manuelita : the story of San Xavier del Bac
uc2.ark+=13960=t3vt1hq0n	Gilman, Caroline (Howard)					1794-1888.	1840		1840	1	1		New York;Harper & brother				Love's progress
uc1.$b809241	Holmes, Mary Jane					1825-1907.	1865		1865	3	3		New York;Carleton;1865.	Fiction|NotFiction	American fiction		Hugh Worthington ... A novel
uiuo.ark+=13960=t9z03qj2x	Ollier, Charles					1788-1859.	1842		1842	3	3	v.1	London;Richard Bentley;18				Ferrers
mdp.39015016732102	Dick, Kay						1950		1950	1	1		London|New York|Jarrolds|	UnknownGenre	Short stories		The uncertain element, an anthology of fantastic conceptions
uc1.b3460299	Winter, Léon de					1954-	1985		1985	1	1		New York|Vehicle Editions	Fiction			The day before yesterday : six stories
njp.32101066591742	Lamb, Caroline, Lady					1785-1828.	1823		1823	3	3	vol.2	London;J. Murray;1823.	Fiction			Ada Reis : a tale
uc1.b4588945	O'Donovan, Anne						1966		1966	2	2		Brisbane|Jacaranda|1966].	NotFiction	Australian literature|20t		Under twenty-five : [an anthology
mdp.39015039792554	Bird, Robert Montgomery					1806-1854.	1837		1837	5	5	v.3	London;R. Bentley;1837.	Fiction	Frontier and pioneer life		Nick of the woods; a story of Kentucky
uc2.ark+=13960=t5k933b88							1846		1846	1	1		London;Simpkin, Marshall;				The round preacher, or, Reminiscences of Methodist circuit life
uiuo.ark+=13960=t6sx6jk7s	Ainsworth, William Harrison					1805-1882.	1874		1874	3	3	v.2	Leipzig;B. Tauchnitz;1874		Tyler, Wat|d. 1381|Fictio		Merry England
wu.89098879935	Phillips, Mary Geisler					1881-1964.	1926		1926	2	2		Philadelphia|Macrae Smith	Juvenile audience|Fiction	Folklore|Bees		Honey bees and fairy dust
mdp.39015022067816	Banks, Russell					1940-	1991		1991	1	1		New York, NY|HarperCollin	Fiction			The sweet hereafter : a novel
wu.89098860778	King, Katharine						1872		1872	1	1		Boston;J. R. Osgood;1872.	NotFiction			Ethel Mildmay's follies : a story
mdp.39015056287512	Egerton, Frank						2003		2003	1	1		Gwynedd|Smaller Sky|2003.	Novel	Sexual behavior|Adultery|		The lock
nyp.33433075752224	Steele, Anna C. (Anna Caroline)					d. 1914.	1867		1867	2	2	v. 2	London;Chapman & Hall;186	Fiction	English fiction		Gardenhurst
wu.89098868185	Baker, Josephine R						1879		1879	1	1		Boston;H. Hoyt;1879.	NotFiction			Calvin the sinner
inu.39000001112445	Nzekwe, Amaechi						1985		1985	1	1		Enugu, Nigeria|Fourth Dim	Fiction			A killer on the loose
uc1.$b252040	Taaffe, Michael						1963		1963	1	1		London|Putnam|1963	Fiction			The dark glass
nyp.33433075728604	Fletcher, J. S. (Joseph Smith)					1863-1935.	1921		1921	3	3		New York;A. A. Knopf;1921	Fiction			The Herapath property
inu.30000112128651	Chernaik, Judith						1987		1987	1	1		London|Macmillan|1987.	Fiction			Leah
mdp.39015030948247	Brown, Hilton					1880-	1933		1933	1	1		Calcutta|Art Press|1923.	Fiction			Maya; some more South Indian stories
nyp.33433082531827	Eddy, Daniel C. (Daniel Clarke)					1823-1896.	1864		1864	1	1		New York;Sheldon;1868, c1	Juvenile audience|Fiction	Description and travel|Ch		Walter in Constantinople
nyp.33433075861728	Zangwill, Israel					1864-1926.	1891		1891	3	3		New York;Brentano's;1891.	Fiction	English fiction		The bachelors' club
uc2.ark+=13960=t5bc3xz0x							1889		1889	1	1	v.04	Edinburgh;W. Blackwood;18		Short stories, English		"Tales from ""Blackwood."""
nyp.33433067293880	Edgeworth, Maria					1767-1849.	1832		1832	1	1	v. 11-12	New York;Printed and publ	NotFiction			Tales and novels
uc1.$b534058	Kukrit Pramoj, M.R						1981		1981	3	3	v.2	Bangkok|Duang Kamol|1981]	Fiction			Si phaendin = Four reigns
njp.32101062081037	St. John, Isabella, Lady						1919		1919	1	1		London;John Lane;New York	NotFiction	World War, 1914-1918|Pers		A journey in war-time
inu.30000004013144	Simchenko, I͡Uriĭ Borisovich						1990		1990	1	1		Moscow|Progress Publisher	NotFiction	Nentsy|Russia (Federation		Winter trek
hvd.hnp4pz	Jones, Hannah Maria					d. 1854.	1827		1827	1	1		London;G. Virtue;1827.	Fiction			The strangers of the glen; or, The travellers benighted. A tale of mystery
uva.x030581128	Thackeray, William Makepeace					1811-1863.	1878		1863	1	1	v.13	London;Smith, Elder & Co.	Fiction			The works of William Makepeace Thackeray
mdp.39015010757964	Scoggin, Margaret Clara					1905-	1960		1960	1	1		New York|Knopf|1960.	NotFiction	Adventure and adventurers		Escapes and rescues
mdp.39015063914355	Beck, L. Adams (Lily Adams)					d. 1931.	1925		1923	2	2		New York|Grosset & Dunlap	Fiction|ContainsBiogMater	1708-1760|Bolton, Lavinia		"The chaste Diana [a romance of ""The beggar's opera""]"
njp.32101064710914	Pickering, Ellen					d. 1843.	1840		1840	3	3	vol.2	London;T. & W. Boone;1840	Fiction			The quiet husband
uc1.$b662894	Samarakēs, Antōnēs						1969		1969	2	2		New York|Weybright and Ta	Fiction			The flaw; a novel
uiuo.ark+=13960=t77s8c83f	Wilkins, W. H. (William Henry)					1860-1905.	1895		1895	3	3	v.2	London;Hutchinson;1895.				The holy estate
mdp.39015032933502	Kondoleon, Harry						1994		1993	1	1		New York|Knopf|1994, c199	Love stories|Fiction	Marriage|Fiction|New York		Diary of a lost boy : a novel
inu.30000026037832	Waweru, P. M						1990		1990	1	1		Nairobi, Kenya|Longman Ke	Fiction			Judy the nun
hvd.hn3n5m	Scott, Walter, Sir					1771-1832.	1834		1832	1	1	v.2	Boston;Samuel H. Parker;1	Fiction			Waverley novels
uc1.$b318498	Vialar, Paul					1898-1996.	1940		1940	1	1		New York|Carrick & Evans,	Fiction			Rose of the sea
mdp.39015008687637	Colegate, Isabel						1980		1980	1	1		London|H. Hamilton|1980.	Fiction			The shooting party
uiuo.ark+=13960=t6xw5180p	Macquoid, Katharine Sarah						1876		1876	3	3	v.1	London;1876.				Lost Rose. And other stories
mdp.39015010684937	Synge, J. M. (John Millington)					1871-1909.	1911		1909	1	1		Dublin;Maunsel & co.;1911	UnknownGenre			Four plays
nyp.33433074859764	Grogan, Mercy						1862		1862	1	1		London;Smith, Elder and C	Fiction	English fiction		Highland lassies: or, The Roua pass
nyp.33433074867163	Jenkin, C. (Camilla)					1807?-1885.	1865		1865	1	1	v. 1-2	Leipzig;B. Tauchnitz;1865	Fiction			Once and again : a novel
uiuo.ark+=13960=t3xs6cn46							1836		1836	1	1	v.1	London;Chapman and Hall;1		19th century|English fict		The library of fiction, or, Family story-teller
uiuo.ark+=13960=t10p1n63b	Duchess					1855?-1897.	1892		1892	3	3	v.3	London;William Heinemann;				Nor wife nor maid
mdp.39015002725656	Ferber, Edna					1887-1968.	1952		1952	1	1		Garden City, N.Y.|Doubled	Fiction			Giant
uc1.$b312438	Sabin, Edwin L. (Edwin Legrand)					1870-1952.	1924		1924	2	2		Philadelphia|G. W. Jacobs	Fiction			The city of the sun
mdp.39015063925013	pseud. Mouldy, Malachi						1844		1844	3	3	v.2	n. p.;1844.	Fiction			Stonehenge; or, The Romans in Britain, a romance or the days of Nero
uiuo.ark+=13960=t16m3rx1z							1843		1843	1	1	v.1	London;Saunders and Otley				Magic and mesmerism
mdp.39015063573060	Eaton, Charlotte A. (Charlotte Anne)					1788-1859.	1826		1826	6	6	v.2	Boston;Wells and Lilly;18	Fiction			Continental adventures. A novel
nyp.33433074911581	Smith, Charlotte Turner					1749-1806.	1800		1800	1	1	v. 5	London;Printed by and for	Fiction	English fiction		The Hungarian (con't.) Leonora.  Guilelmine de Mortivalle
mdp.39015055900172	Burke, Sean					1961-	2002		2002	1	1		London|Serpent's Tail|200	Fiction	Fiction		Deadwater
nyp.33433084129984	Barr, Amelia Edith Huddleston					1831-1919.	1884		1884	3	3		New York;Dodd, Mead;c1884	Fiction			The Hallam succession
hvd.hn5dj1							1833		1833	1	1		Salem, [Mass;Ives and Jew	Juvenile audience|Fiction	Nature study		Woodland Cottage, or, Henry and Emma Acton's conversations to their children, on the animal and vegetable world
uc1.$b106417	Bridge, Ann					1889-1974.	1946		1946	2	2		New York|Macmillan|1946.	Fiction			Singing waters
uc2.ark+=13960=t6nz8711v	Kuprin, A. I. (Aleksandr Ivanovich)					1870-1938.	1907		1907	1	1		London;Everett & Coy;1907				In honour's name
coo.31924013204718							1892		1892	1	1		Leipzig;B. Tauchnitz;1892	NotFiction			The story of a penitent soul, being the private papers of Mr. Stephen Dart, late minister at Lynnbridge in the county of Lincoln
nyp.33433074921101	James, G. P. R. (George Payne Rainsford)					1801?-1860.	1847		1847	5	5		Leipzig;B. Tauchnitz jun.	Fiction|NotFiction	English fiction		A whim, and its consequences
njp.32101063604563	Mudge, Zachariah Atwell					1813-1888.	1857		1857	2	2		Boston;Degen & Estes, 23 	Juvenile audience|NotFict			A will, and a way :  or, The boy in the city
mdp.39076002787351	Morrison, Toni						2008		2008	1	1		New York|Knopf|2008.	Fiction|Historical fictio	Fiction|Interracial adopt		A mercy
uc1.b4363708							1983		1983	1	1		Seoul, Korea|Si-sa-yong-o	Fiction	1912-|Social life and cus		The cry of the harp and other Korean short stories
mdp.39015063947256	Oppenheim, E. Phillips (Edward Phillips)					1866-1946.	1903		1903	4	4		New York;Dodd, Mead & com	Fiction	English fiction		The traitors
mdp.39015031309894	Stevenson, Robert Louis					1850-1894.	1898		1894	1	1		London;Chatto & Windus;18	UnknownGenre			The Stevenson reader; selected passages from the works of Robert Louis Stevenson
dul1.ark+=13960=t7rn3x266	Martineau, Harriet					1802-1876.	1831		1831	2	2		London;Printed for Harvey	Fiction	Young women|Selfishness|G		Five years of youth, or, Sense and sentiment
nyp.33433074888862	Lister, T. H. $q (Thomas Henry)					1800-1842.	1832		1832	5	5	v. 1	New York;Harper;1832.	Fiction|NotFiction			Arlington. A novel
mdp.39015063092467	Jacobs, A. J					1968-	1997		1997	1	1		New York|Bantam Books|199	Short stories	Fairy tales|Adaptations|H		Fractured fairy tales
uc2.ark+=13960=t78s4m942	La Motte-Fouqu??, Friedrich Heinrich Karl						1862		1862	1	1		New York;J. Miller;1862?				Thiodolf the Icelander
njp.32101067630218	Boyle, Frederick					b. 1841.	1885		1885	6	6	v.3	London;Richard Bentley an	Fiction			A good hater
mdp.49015000587163	Fisher, Dorothy Canfield					1879-1958.	1915		1915	9	7		New York;H. Holt;1915.	Fiction|NotFiction	Young women|Middle West|A		The bent twig
uiuo.ark+=13960=t3nv9vv41	Harris, Alexander					1805-1874.	1849		1849	3	3	v.1	London;Smith, Elder and C				The emigrant family ;
mdp.39015005871846							1966		1966	1	1		New York|Platt & Munk|196	Short stories			Sometimes magic : a collection of outstanding stories for the teenage girl
uc1.b4218035							1901		1901	1	1		Los Angeles, Cal.;Sanders	NotFiction	American wit and humor|En		Half-hours with great humorists : Artemus Ward, George Macdonald, Max Adeler, Samuel Lover and others
loc.ark+=13960=t3rv0tr58	Mortimer, Charlotte B						1858		1858	1	1		New York;Stanford & Delis		Pennsylvania|Moravian Sem		Bethlehem and Bethlehem school
uc1.b119856	Bouv??, Pauline Carrington (Rust)						1899		1899	1	1		Boston;Small, Maynard;189		Southampton Insurrection,		Their shadows before ;
mdp.39015058691281							1858		1858	1	1	v.3	Edinburgh;London;W. Black	Fiction			"Tales from ""Blackwood."" New series"
nyp.33433074880802	Marsh-Caldwell, Anne					1791-1874.	1856		1856	7	7	v. 1-2	Leipzig;1856.	NotFiction			Evelyn Marston;
nyp.33433075861413	Youngman, W. E						1874		1874	1	1		New York;D. & J. Sadlier 	Fiction	English fiction		For husks, food
uc2.ark+=13960=t4dn41w6n	Dyer, Charles						1866		1866	2	2		London;Hurst and Blackett		Hunting|Sports		Sport and sportsmen
umn.31951002079614b	Walker, Dorothy Carle Pierce						1941		1941	1	1		New York|Liveright publis	Bibliographies|NotFiction			Satan came also
mdp.39015015472114	Paul, J. Ellis						1980		1980	1	1		Chicago|Quintessence Pub.	Bibliographies|NotFiction	Dentistry, Operative|Dent		A manual of four-handed dentistry
mdp.39015000219561	McCarthy, Mary					1912-1989.	1971		1971	4	4		New York|Harcourt, Brace,	Fiction|NotFiction			Birds of America
mdp.39015019851974	Van Scyoc, Sydney J						1984		1983	1	1		New York|Berkley Pub. Gro	Fiction			Bluesong
uc1.b3148398	Mofolo, Thomas					1875?-1948.	1931		1931	2	2		London|Pub. for the Inter	Fiction	1787?-1828|Chaka|Fiction|		Chaka, an historical romance
uiuo.ark+=13960=t6c25fv7d	Moore, Oliver						1831		1831	3	3	v.1	London;Cochrane and Picke				The staff officer
wu.89090070707	Ryan, Cuthbert Denis						1936		1936	1	1		1936	NotFiction	Art Education|Dissertatio		Wisconsin Indian legends
njp.32101065704312	Reade, William Winwood					1838-1875.	1860		1860	2	2	vol.3	London;C.J. Skeet;1860.	NotFiction			Liberty hall, Oxon
uiuo.ark+=13960=t1jh3ts50	Caddell, Cecilia Mary					d. 1877.	1858		1858	3	3	v.3	London;T. Cautley Newby, 				Home & the homeless
nnc1.1002281244	Thomas, Frederick W. (Frederick William)					1806-1866.	1847		1847	1	1		Cincinnati;Robinson and J	NotFiction			Clinton Bradshaw ; or, The adventures of a lawyer. Two volumes in one
uc1.$b254058	Smith, H. Allen (Harry Allen)					1907-1976.	1945		1945	1	1		Garden City, New York|Dou	NotFiction	American wit and humor		Desert island decameron
uc1.b3796907	Aminoff, Léonie					1870-	1938		1938	1	1		New York|Dutton|c1938.	Fiction	Napoleon|Fiction|1769-182		Retreat
mdp.39076005013839	Lytton, Edward Bulwer Lytton, Baron					1803-1873.	1891		1873	1	1	v.6	Boston;Dana Estes and Co.	Fiction			Bulwer's novels
uc1.b3767284	Beti, Mongo					1932-2001.	1960		1960	4	4		London|F. Muller|1960.	Fiction			King Lazarus : a novel
uiuo.ark+=13960=t3qv4352q	Nares, Edward					1762-1841.	1812		1812	2	2	v.1	London;J. Johnston;1812.		823N16I		I says, says I;
uc2.ark+=13960=t1ng4jr18	Serl, Emma					1876-	1913		1913	1	1		Boston;Silver Burdett;191		Readers		In the animal world
nyp.33433074889829	Drake, Nathan					1766-1836.	1824		1824	3	3	v. 1-2	London;T. Cadell;1824.	Fiction	In literature|1564-1616|S		Noontide leisure, or, Sketches in summer : outlines from nature and imagination, and including a tale of the days of Shakspeare
uc1.$b259847	Couppey, Madeleine						1947		1947	1	1		New York|C. Scribner's So	NotFiction	Folklore|Animals		Rumor in the forest
mdp.39015017460372	Schultz, James Willard					1859-1947.	1907		1907	3	2		Boston;New York;Houghton,	NotFiction	Indians of North America|		My life as an Indian; the story of a red woman and a white man in the lodges of the Blackfeet
mdp.39015013130003	Cunninghame Graham, R. B. (Robert Bontine)					1852-1936.	1928		1928	1	1		London|W. Heinemann ltd.|	Fiction			Redeemed, and other sketches
njp.32101073253682							1802		1802	1	1	v.2	Edinburgh;Printed for the	NotFiction			Arabian Night's entertainments, consisting of one thousand and one stories, told by the sultaness of the Indies
uc1.b4020431							1923		1923	1	1	v.16	London|The Casanova Socie	NotFiction	Arabian nights		The book of the thousand nights and one night : rendered  from the literal and complete version of Dr. J. C. Mardrus and collated with other sources
nyp.33433075736870	Gessner, Salomon					1730-1788.	1805		1788	1	1	v. 2	London;Published by James	NotFiction			The works of Solomon Gessner; translated from the German. With notes, critical and explanatory, to which is prefixed, a copious memoir of the life of the author
mdp.39015029900688							1992		1992	1	1		Yarmouth, ME|Intercultura	Bibliographies|NotFiction	Older African Americans|A		Trials, tribulations, and celebrations : African-American perspectives on health, illness, aging, and loss
uc2.ark+=13960=t7fq9vb7m							1830		1830	1	1	v.3	London;Tegg;183-?				The parterre; or, Universal story-teller
nyp.33433067292569	Lytton, Edward Bulwer Lytton, Baron					1803-1873.	1870		1870	1	1	v. 6	London;G. Routledge and S	Fiction			Bulwer's novels
njp.32101066755057	Burney, Sarah Harriet					1772-1844.	1812		1812	13	13	vol.2	London;Printed for H.Colb	Fiction|NotFiction			Traits of nature
uc1.$b111291	Levis, Ken						1961		1961	1	1		Sydney|Angus and Robertso	NotFiction	Australian fiction		Caught from time; a selection of Australian prose
mdp.39015053114891	Garwood, Julie						2001		2001	1	1		New York|Pocket Books|200	Fiction	Louisiana|Fiction|Lawyers		Mercy
nyp.33433074927561							1820		1820	1	1	v. 46 (Udolpho, Radcliffe)	London;s.n.;1820.	NotFiction	English literature		The British novelists; with an essay, and prefaces, biographical and critical
uiuo.ark+=13960=t7qn6s33c	Strickland, Agnes					1796-1874.	1865		1865	3	3	v.3	London;R. Bentley;1865.				How will it end?
nyp.33433076021819	Spoth, John Charles						1909		1909	2	2		Boston, Mass.;The C. M. C	NotFiction			A knight in homespun
uiuo.ark+=13960=t39z9w75s	Hook, Theodore Edward					1788-1841.	1808		1808	5	3	v.3	London;S. Tipper;1808.	Fiction			The man of sorrow;
mdp.39015013470565							1982		1982	1	1		New Delhi|Vikas Publishin	Fiction	Gujarati fiction|20th cen		Gujarati short stories : an anthology
nyp.33433014569457							1901		1901	1	1	v. 3	London;Printed for subscr	Fiction			Tales from the Arabic of the Breslau and Calcutta (1814-18) editions of the Book of the thousand nights and one night not occurring in the other printed texts of the work, now first done into English by John Payne
uc2.ark+=13960=t7cr5nx2j	Hobart, George V. (George Vere)					1867-1926.	1901		1901	1	1		New York;G. W. Dillingham				Down the line with John Henry
uc1.b4098261	Gibson, Katharine					b. 1893.	1954		1954	1	1		New York|Longmans, Green|	Fiction			To see the queen
coo.31924013926278	Fetter, Elizabeth (Head)					1904-	1957		1957	1	1		New York|Appleton-Century	NotFiction	Marriage		Help your husband stay alive
mdp.39015049742607	Hardy, James Earl						1997		1997	1	1		Los Angeles|Alyson Books|	Fiction	Fiction|Revenge|African A		If only for one nite
mdp.39015019187809	Cather, Willa					1873-1947.	1923		1923	12	12		New York|Grosset & Dunlap	Fiction|NotFiction	Social life and customs|F		A lost lady
mdp.39015016452453	Brown, Lloyd L. (Lloyd Louis)					1913-2003.	1951		1951	1	1		New York|Masses & Mainstr	Fiction			Iron City, a novel
mdp.49015001330217	Stone, Irving					1903-1989.	1957		1957	1	1		New York|Oxford Book Co.|	NotFiction	1809-1865|Lincoln, Mary T		Love is eternal
nnc1.0315059251	Capt. Henderson, (George)						1811		1811	1	1		London;C. Baldwin;1811	NotFiction	Miskito Indians		Sketches of the manners and customs of the Mosquito Indians, made during a short residence amongst them in the year 1804; preceded by the journal of a voyage to the Mosquito shore
mdp.39015050155806	Yglesias, Jose						1974		1974	1	1		Houston, Tex.|Arte Públic	Fiction	Nineteen sixties|Politici		Double double
uc2.ark+=13960=t7qn60w4n	Paxton, Philip					1816-1865.	1853		1853	2	2		New York;Redfield;1853.				A stray Yankee in Texas
uiuo.ark+=13960=t5w66vw4h							1847		1847	1	1	v.1	London;Smith, Elder;1847.				Harden Hall, or, The three proposals
mdp.39015080879938	Stock, Jon						2009		2009	1	1		London|Blue Door|2009.	Novel|Spy stories	Great Britain|Terrorism|F		Dead spy running
njp.32101079836654	Carter, Mary Leland						1908		1908	1	1		Lamoni, Iowa;Herald Publi	Fiction	Mormons and Mormonism|Fic		An instrument in His hands
nyp.33433074871561	Keats, Gwendoline						1903		1903	2	2		New York;Scribner's;1903.	Fiction			The Roman road
uc1.$b162834	Berto, Giuseppe						1950		1950	1	1		Norfolk, Conn.|New Direct	Fiction			The works of God, and other stories;
nyp.33433074835434	Benedict, Clare						1912		1912	1	1		Edinburgh;A. Elliot;1912.	Fiction	American fiction		European backgrounds
nyp.33433066579420	Jouy, Etienne de					1764-1846.	1818		1818	1	1	v. 4	Paris;Pillet;1818-1827.	NotFiction	Social life and customs		L'hermite en province : ou, Observations sur les mœurs et les usages franc̜ais au commencement du XIXe siècle
uc1.b3751296	Vercors					1902-1991.	1962		1962	1	1		New York|Putnam|1962	Fiction			Sylva; a novel
uc1.b3688166	Grau, Shirley Ann						1971		1971	1	1		New York|Knopf|1971.	Fiction			The condor passes
uiuo.ark+=13960=t0cv5377g	Hogg, James					1770-1835.	1818		1818	4	3	v.1	Edinburgh;Published for W	Fiction	Fiction|English fiction		The brownie of Bodsbeck
uc2.ark+=13960=t7fq9rm4h	Arthur, T. S. (Timothy Shay)					1809-1885.	1852		1852	2	2		Philadelphia;Lippincott, 				The lost children
uc1.$b244080	Paul, Elliot					1891-1958.	1929		1929	1	1		New York|H. Liveright, in	NotFiction			Low run tide and Lava rook
nyp.33433082547609							1826		1826	2	2	v. 5 (Robert Drury)	London;Printed for Hunt a	NotFiction	Hume, David|1711-1776|160		Autobiography, a collection of the most instructive and amusing lives ever published
mdp.39015016450325	Bryher					1894-1983.	1952		1952	1	1		New York|Pantheon Books|1	Fiction			The fourteenth of October, a novel
mdp.39015003740944							1934		1934	3	3		New York|Cincinnati|Ameri	NotFiction	Short stories|Short stori		A book of the short story
nnc1.1002318440	Jennings, Hargrave					1817?-1890.	1870		1870	2	2		London;J. C. Hotten;187-?	Fiction	Jesus Christ|Thirty piece		One of the thirty: a strange history now for the first time told
uc1.b4439664	Haring, Firth						1968		1968	1	1		New York|W. Morrow|1968.	NotFiction			The best of intentions
njp.32101067706976	Black, William					1841-1898.	1883		1883	1	1	vol.4	N.Y.;Lovell Co.;1883	NotFiction			Monarch of Mincing Lane: Green pastures and Piccadilly
nyp.33433082296223	Mitford, Mary Russell					1787-1855,	1830		1830	9	6	v. 2	London;H. Colburn and R. 	Fiction	Social life and customs|1		Stories of American life; by American writers
hvd.32044024346314							1827		1827	1	1		Philadelphia;H. C. Carey 	Fiction			"Nahant, or ""The floure of souvenance."""
mdp.39015063955564	pseud. Pry, Peter						1809		1809	1	1		London, Printed by G. Haz	Fiction	Frederick Augustus|1771-1		Marmion travestied; a tale of modern times
uc1.b4089070	Hawes, Charles Boardman					1889-1923.	1941		1923	1	1		Boston|Little, Brown and 	NotFiction	Fischer, Anton Otto|1882-		The mutineers; a tale of old days at sea
nyp.33433075814842							1808		1808	1	1		New-York;Printed & publis	Fiction			The Foundling of Belgrade : a translation from the French
mdp.39015028549890							1969		1950	2	2		New York|Kraus Reprint|19	Short stories	African American authors|		Best short stories by Afro-American writers, (1925-1950)
mdp.39015054016459	Gabaldon, Diana						1997		1997	1	1		New York|Delacorte Press|	Fantastic fiction|Fiction	Families|South Carolina|F		Drums of autumn
mdp.39015014331725	Bedford, John Harman						1825		1825	6	6	v.3	London;Printed for Sherwo	Fiction	Fiction|Byron, George Gor		Wanderings of Childe Harolde. A romance of real life. Interspersed with memoirs of the English wife, the foreign mistress, and various other characters
uc1.$b87044	Burton, Elizabeth					1908-	1947		1947	1	1		New York|Dodd, Mead & com	Fiction			Fortune's gift
uva.x030736355	Grahame, Nellie, (Annie Ketchum)					b. 1831.	1869		1869	1	1		Philadelphia;Presbyterian	NotFiction			Mr. Wallingford's mistake
nnc1.1002155460	Balch, Frederic Homer					1861-1891.	1890		1890	5	3		Chicago;A. C. McClurg;189	Fiction|UnknownGenre|NotF			The bridge of the gods; a romance of Indian Oregon
nyp.33433074851936	Dyke, Watson						1918		1918	2	2		New York;London;G.P. Putn	Fiction			The hunter
