docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	shorttitle	category	hathiadvent
uc1.b3116810	White, Ethel Lina			f	uk	1876-1944.	1941	1941	1941	1.0	1.0		New York|Harper|c1941			She faded into air	longfiction	contemporary
mdp.39015062213007	Baerlein, Henry			u		1875-1960.	1941	1941	1941	1.0	1.0		London|F. Muller ltd.|1941		Voyages and travels	Travels without a passport	notfiction	contemporary
uc1.$b63994	Wren, Percival Christopher			m	uk	1885-1941.	1941	1941	1941	1.0	1.0		Philadelphia|Macrae-Smith-company|1941		ArmeÃŒÂe|LeÃŒÂgion eÃŒÂtrang	The uniform of glory	longfiction	contemporary
mdp.39015007047585	Alsop, Gulielma Fell			u		b. 1881.	1941	1941	1941	1.0	1.0		New York, [N.Y.|Vanguard Press|c1941.	Bibliographies	Women|Employment|Conduct of life|Health and hygiene	She's off to work : a guide to successful earning and living	notfiction	contemporary
mdp.39015005775120	Lenski, Lois			f	us	1893-1974.	1941	1941	1941	1.0	1.0		Philadelphia|J.B. Lippincott|c1941		Jemison, Mary|1743-1833	Indian captive: the story of Mary Jemison	juvenile	contemporary
nyp.33433106908175	Pilgrim, David, pseud			u			1950	1941	1950	1.0	1.0	---	London|Macmillan & Co. Ltd.|1950.		Charles|King of England|II|1630-1685	No common glory	longfiction	contemporary
uc1.$b87216	Dark, Eleanor			f	au	1901-	1941	1941	1941	2.0	2.0		New York|The Macmillan Company|1941.		Phillip, Arthur|Philip, Arthur|1738-1814|History	The timeless land	longfiction	contemporary
mdp.39015065707187	Ripley, Sidney Dillon			m	us	1913-2001.	1942	1942	1942	2.0	2.0		New York|Harper|1942. --		Denison-Crockett expedition to the South Pacific 1937-1938|Collection and preservation|Birds	Trail of2001. the money bird : 30,000 miles of adventure with a naturalist	notfiction	contemporary
mdp.39015019374266				u			1942	1942	1942	1.0	1.0		London.|The Pilot press|1942		Short stories, Russian	Soviet short stories	shortfiction	contemporary
mdp.39015031228573	Davis, Kenneth S. (Kenneth Sydney)			m	us	1912-1999.	1942	1942	1942	1.0	1.0		Boston|Houghton Mifflin company|1942.			In the forests of the night	longfiction	contemporary
mdp.39015000550437	Houghton, Claude	Oldfield, Claude Houghton	Houghton,Claude	m	uk	1889-1961.	1942	1942	1942	1.0	1.0		London|Collins|1942.			All change, humanity!	longfiction	contemporary
uc1.b4098786	Tunis, John Roberts			m	us	1889-1975.	1942	1942	1942	1.0	1.0		New York|Harcourt, Brace and company|c1942			All-American	longfiction	contemporary
uc1.$b105427	Shearing, Joseph	Bowen, Marjorie		f	uk	1888-1952.	1942	1942	1942	1.0	1.0		New York, N.Y.|Smith & Durrell, inc.|1942			The spectral bride	longfiction	contemporary
uc1.b3116636	Hahn, Emily			f	us	1905-1997.	1942	1942	1942	1.0	1.0		Garden City, N. Y.|Doubleday, Doran|1942.			Mr. Pan	longfiction	contemporary
wu.89017612011	Hillary, Richard Hope			m	uk	1919-1943.	1942	1942	1942	3.0	3.0		London|Macmillan & co. ltd.|1942.		Aerial operations|Aerial operations, British|Personal narratives, English|cn|Personal narratives, British|World War, 1939-1945	The last enemy	notfiction	contemporary
mdp.39015028364696	Flores, Angel			u		1900-1994	1942	1942	1942	2.0	2.0		Boston|Houghton Mifflin company|1942.		English fiction|Spanish American fiction|Translations from Spanish|Translations into English	Fiesta in November; stories from Latin America, selected and edited by Angel Flores and Dudley Poore, with an introduction by Katherine Anne Porter	shortfiction	contemporary
uc1.$b300883	Hitchens, Dolores			f	us	1907-1973.	1942	1942	1942	1.0	1.0		Garden City, N.Y.|Published for the Crime Club by Doubleday|c1942.			The alarm of the black cat	longfiction	contemporary
uc1.$b111806	Wadelton, Maggie Jeanne (Melody) Mrs			f	us	1896-	1943	1943	1943	1.0	1.0		Indianapolis|New York|The Bobbs-Merrill Company|1943			Maggie no doubt	longfiction	contemporary
osu.32435066781501	Harris, Kathleen			f	us	1898-	1943	1943	1943	1.0	1.0		New York|Arcadia House, Inc.|1943.	Love stories	United States|Officials and employees|Federal Bureau of Investigation|Man-woman relationships	Leave my heart alone	longfiction	contemporary
uc1.$b57011	Mackay, Margaret Mackprang			f	us	1907-	1943	1943	1943	1.0	1.0		New York|The John Day company|1943			For all men born, a novel	longfiction	contemporary
mdp.39015024086509	Hong, Edna H. (Edna Hatlestad)	Hong, Edna Hatlestad | Hong, Howard V.		u	us	1913-2007.	1943	1943	1943	1.0	1.0		Minneapolis, Minn.|Augsburg publishing house|1943			Muskego boy	longfiction	contemporary
uc1.b4368241	Asch, Sholem			m	po	1880-1957.	1943	1943	1943	4.0	4.0		New York|G.P. Putnam's Sons|1943		N.T|Paul|History of Biblical events|Christian saints|Bible|Apostles|the Apostle, Saint	The apostle	longfiction	contemporary
pst.000006466640	James, Marion, of Australia			u			1943	1943	1943	1.0	1.0		Westmead, Sydney, N.S.W.|Printed at St. Vincent's Boys Home|1943.		Poetry	"Yabba-yabba (an aboriginal word meaning ""talks"") : stories and verses of Australia : birds, bush, blackfellows"	notfiction	contemporary
uc1.$b181891	Sholokhov, Mikhail Aleksandrovich			m	ru	1905-1984.	1943	1943	1943	1.0	1.0		New York|New Age Publishers|1943		World War, 1939-1945	The science of hatred	longfiction	contemporary
uc1.$b244084	Payne, Robert			m	uk	1911-1983.	1943	1943	1943	4.0	4.0		London|W. Heinemann|1943			David and Anna	longfiction	contemporary
wu.89060404456	Barbeau, Marius	Barbeau, Charles Marius		m	ca	1883-1969.	1943	1943	1943	1.0	1.0		Caldwell, Id.|The Caxton printers, ltd|Toronto, Ont.|The Macmillan company of Canada, ltd.|1943.		Indians of North America|Legends	The Indian speaks	notfiction	contemporary
mdp.39015019985244	Bates, H. E. (Herbert Ernest)			m	uk	1905-1974.	1943	1943	1943	1.0	1.0		London|J. Cape|1943		Aerial operations|Great Britain|Royal Air Force|World War, 1939-1945	How sleep the brave, and other stories	shortfiction	contemporary
mdp.39015014299690	Warner, Rex			m	uk	1905-1986.	1944	1943	1943	2.0	2.0		London|John Lane|1944			Why was I killed? A dramatic dialogue	longfiction	contemporary
mdp.39015022217015	Saxton, Alexander			m	us	1919-2012.	1943	1943	1943	2.0	2.0		New York and London|Harper & Brothers|1943			Grand crossing	longfiction	contemporary
uc1.$b803582	Winser, David Michael de Reuda		Arey, John Stuart	m	uk	1915-	1943	1943	1943	1.0	1.0		London|Eyre & Spottiswoode|1943.			There was no yesterday	longfiction	contemporary
mdp.39015059771025	Richter, Conrad			m	us	1890-1968.	1957	1943	1957	1.0	1.0		New York|Alfred A. Knopf|1961.		History	The free man	longfiction	contemporary
mdp.39015000550791	Houghton, Claude	Oldfield, Claude Houghton		m	uk	1889-1961.	1944	1944	1944	1.0	1.0		London|Collins|1944.			Passport to paradise	longfiction	contemporary
uc1.$b63766	Sherman, Ray W. (Ray Wesley)			m		1884-1971.	1944	1944	1944	1.0	1.0		New York|Ives Washburn|1944.			The other Mahoney : a novel	longfiction	contemporary
inu.30000121037224	Goodwyn, Frank			m	us	1911-2001.	1944	1944	1944	3.0	3.0		New York|Toronto|Farrar & Rinehart, Inc.|c1944.			The magic of Limping John : a story of the Mexican border country	longfiction	contemporary
uc1.$b56441	Crichton, Kyle			m	us	1896-1960.	1944	1944	1944	1.0	1.0		New York|Charles Scribner's Sons|1944.			The proud people : a novel	longfiction	contemporary
mdp.39015033010151	Carr, John Dickson			m	us	1906-1977.	1944	1944	1944	1.0	1.0		New York|London|Harper & brothers|1944			Till death do us part, a Dr. Fell mystery story	longfiction	contemporary
wu.89099781411	Derleth, August William			m	us	1909-1971.	1944	1944	1944	1.0	1.0		New York|Scribner|1944.		Detective and mystery stories	Mischief in the lane	longfiction	contemporary
wu.89065273369	McPherson, Aimee Semple			u		1890-1944.	1951	1944	1944	1.0	1.0		Hollywood, Calif.|1951			The story of my life. In memoriam, Echo Park Evangelistic Association, Los Angeles	notfiction	contemporary
mdp.39015039379998	Colette	Colette, Sidonie-Gabrielle		f	fr	1873-1954.	1953	1944	1953	1.0	1.0		London|Secker & Warburg|1953.			Gigi, and The cat	longfiction	contemporary
mdp.39015010702044	Gamow, George			m	us	1904-1968.	1944	1944	1944	3.0	3.0		New York|The Macmillan company|Cambridge [Eng.|The University press|1944.		Atoms	Mr Tompkins explores the atom	longfiction	contemporary
uc1.$b57088	Mudgett, Helen (Parker)			f		1900-	1944	1944	1944	1.0	1.0		New York|A. A. Knopf|1944		History|1783-1865	The seas stand watch	longfiction	contemporary
mdp.39015047616456	Shute, Nevil			m	uk	1899-1960.	1944	1944	1944	3.0	3.0		New York|W. Morrow and Co.|1944.		World War, 1939-1945	Pastoral	longfiction	contemporary
wu.89098987142	Sullivan, Alan			m	ca	1868-1947.	1944	1944	1944	1.0	1.0		Toronto|The Ryerson Press|1944	Biography	1st cent|Pilate, Pontius	"""And from that day."""	longfiction	contemporary
uc1.$b301045	Kent, Louise Andrews			f	us	1886-1969.	1945	1945	1945	1.0	1.0		Boston|Houghton Mifflin|c1945			Country mouse	longfiction	contemporary
umn.31951002102922y	Goddard, Constance Felicity			f	uk		1945	1945	1945	1.0	1.0		London|J. Cape|1945.			Come wind, come weather	longfiction	contemporary
uc1.$b106417	Bridge, Ann	O'Malley, Mary Ann Dolling Sanders	Bridge, Ann	f	uk	1889-1974.	1946	1945	1946	2.0	2.0		New York|Macmillan|1946.			Singing waters	longfiction	contemporary
uc1.$b254058	Smith, H. Allen (Harry Allen)	Smith, Harry Allen Wolfgang		m	us	1907-1976.	1945	1945	1945	1.0	1.0		Garden City, New York|Doubleday, Doran & co., inc.|1945.		American wit and humor	Desert island decameron	longfiction	contemporary
mdp.39076002271778	Hunt, Mabel Leigh			f	us	1892-1971.	1945	1945	1945	1.0	1.0		Philadelphia|J.B. Lippincott Co.|c1945.		Imaginary companions|Juvenile fiction	Sibby Botherbox	juvenile	contemporary
mdp.39015030741972	Dodd, Martha			f	us	1908-1990.	1945	1945	1945	3.0	3.0		New York|Harcourt, Brace and company|1945	Novel		Sowing the wind	longfiction	contemporary
mdp.39015008631494	Hobart, Alice Tisdale Nourse, Mrs			f	us	1882-1967.	1945	1945	1945	2.0	2.0		Indianapolis|New York|The Bobbs-Merrill company|1945			The peacock sheds his tail	longfiction	contemporary
mdp.39015030618444	Sharon, Henrietta Bruce			f			1945	1945	1945	2.0	2.0		New York|Dodd Mead & Company|1945.		United States|Hospitals|Personal narratives, American|Disabled veterans|Rehabilitation|World War, 1939-1945	It's good to be alive	longfiction	contemporary
uc1.$b799542	Guérard, Albert J. (Albert Joseph)	Guerard, Albert Joseph		m	us	1914-2000.	1945	1945	1945	3.0	3.0		New York|A. A. Knopf|1945.		World War, 1939-1945	Maquisard, a Christmas tale	longfiction	contemporary
uc1.b4390776		Golubov, S.		u	ru		1945	1945	1945	1.0	1.0		Moscow|Foreign Languages Pub. House|1945.		Campaigns|Napoleon|1769-1821|Invasion of Russia, 1812|1765-1812|Bagration, Petr Ivanovich|Napoleonic Wars, 1800-1815|Emperor of the French|Russia	Bagrattion, the honour and glory of 1812	longfiction	contemporary
uc1.$b87003	Buck, Pearl S. (Pearl Sydenstricker)		Sedges, John	f	us	1892-1973.	1945	1945	1945	3.0	3.0		New York|The John Day company|1945			The townsman	longfiction	contemporary
uc1.$b56970	Loos, Mary			f	us	1910-2004.	1945	1945	1945	1.0	1.0		Garden City, N.Y.|Doubleday, Doran and Co.|1945.		Forced repatriation|World War, 1939-1945	Return to the vineyard	longfiction	contemporary
mdp.39015063522307	King, Rufus			m	us	1893-1966.	1945	1945	1945	1.0	1.0		Garden City, New York|Pub. for the Crime club by Doubleday, Doran and company, inc.|1945.			The deadly dove	longfiction	contemporary
mdp.39015006571692	Coles, Manning, pseud	Manning, Adelaide|Coles, Cyril		u	uk		1945	1945	1945	1.0	1.0		Garden City, New York|Pub. for the Crime club by Doubleday, Doran and company, inc.|1945.			Green hazard	longfiction	contemporary
mdp.39015009200117	Clark, Russell S	Clark, Russell Sorrell		m	au	1909-1989	1946	1946	1946	1.0	1.0		Sydney [etc.|P. Huston|1946		China|Prisoners and prisons, Japanese|Hong Kong|World War, 1939-1945	An end to tears	longfiction	contemporary
mdp.39015063525896	Bailey, H. C. (Henry Christopher)	Bailey, Henry Christopher		m	uk	1878-1961	1946	1946	1946	1.0	1.0		Garden City, N.Y.|Publ. for the Crime club by Doubleday & company, inc.|1946.			The life sentence; a Reggie Fortune novel	longfiction	contemporary
mdp.39076002244478	Lawson, Marie A. (Marie Abrams)			f	us	1894-1956.	1946	1946	1946	1.0	1.0		New York|The Viking press|1946.		Juvenile fiction|Vocational interests	The sea is blue	longfiction	contemporary
mdp.39015048717410	Cockrell, Marian			f	us	1909-1999	1946	1946	1946	1.0	1.0		New York|London|Harper & brothers|1946			Something between, by Marian Cockrell	longfiction	contemporary
mdp.39015000626559	Koestler, Arthur			m	hun	1905-1983.	1946	1946	1946	6.0	6.0		London|Macmillan & co., ltd.|1946.			Thieves in the night; chronicle of an experiment	longfiction	contemporary
uc1.b4411111	Kalinin, Anatoliĭ	Kalinin, Anatoly		m	ru	1916-2008.	1946	1946	1946	1.0	1.0		London|New York [etc.|Hutchinson & co. ltd.|1946		World War, 1939-1945	In the south	longfiction	contemporary
inu.39000002943509	Stapledon, Olaf			m	uk	1886-1950.	1946	1946	1946	2.0	2.0		London|Methuen|1946		Future life	Death into life	longfiction	contemporary
mdp.39015016868351	Saurat, Denis			m	fr	1890-1958.	1946	1946	1946	1.0	1.0		London|Westhouse|1946.		Dreams|Reincarnation	Death and the dreamer / $f: with drawings by Edward Bawden	notfiction	contemporary
mdp.39015031693701	Williams-Ellis, Clough, Sir			u		1883-	1946	1946	1946	2.0	2.0		London|The Architectural press|1946.	Bibliographies	Architecture	The adventure of building : being something about architecture and planning for intelligent young citizens and their backward elders	notfiction	contemporary
osu.32435058030768	Owen, Frank			m	us	b. 1893.	1946	1946	1946	1.0	1.0		New York|Grosset & Dunlap|1946.		Children's stories	Teen-age companion	juvenile	contemporary
miun.aje0708.0011.001	Huxley, Aldous			m	uk	1894-1963.	1946	1946	1946	1.0	1.0	v.11	London|Chatto & Windus|1946-			[The collected works of Aldous Huxley]	longfiction	contemporary
uc1.$b3181	Branson, Helen Kitchen			f	us	1916-2006	1947	1947	1947	1.0	1.0		Pasadena, Calif.|M.S. Sen|c1947		Race relations|1905-|Griffin, Edna La Flore	Let there be life: a contemporary account of Edna L. Griffin, M.D	notfiction	contemporary
osu.32435004561866	Hunt, Frederick		Fitzgay, John	m	us	1892-	1947	1947	1947	1.0	1.0		New York|Roy publishers|1947		Caroline Mathilde|Queen, consort of Christian VII, King of Denmark|1751-1775	Royal physician, an historical novel	longfiction	contemporary
uc1.$b259847	Couppey, Madeleine			f	fr		1947	1947	1947	1.0	1.0		New York|C. Scribner's Sons|c1947.		Folklore|Animals	Rumor in the forest	longfiction	contemporary
uc1.$b87044	Burton, Elizabeth		Kerby, Susan	f	uk	1908-1952	1947	1947	1947	1.0	1.0		New York|Dodd, Mead & company|1947.			Fortune's gift	longfiction	contemporary
uc1.$b105795	Teilhet, Darwin L. (Darwin Le Ora)			m	us	1904-1964	1947	1947	1947	1.0	1.0		New York|London|D. Appleton-Century Company, Inc.|c1947.			Something wonderful to happen : a charivari	longfiction	contemporary
uc1.32106002091053	Bourjaily, Vance Nye			m	us	1922-2010.	1947	1947	1947	4.0	3.0		New York|C. Scribner's Sons|1947.		World War, 1939-1945	The end of my life	longfiction	contemporary
uc1.$b243670	Morrison, John			m	au	1904-1998.	1947	1947	1947	1.0	1.0		Kensington, Victoria, Australia|1947			Sailors belong ships;	longfiction	contemporary
uc1.$b243771	Isvaran, Manjeri S			m	in		1947	1947	1947	1.0	1.0		Madras|Shakti Karyalayam|1947.			Fancy tales	shortfiction	contemporary
uc1.$b63779	Sinclair, Marjorie Jane Putnam			f	us		1947	1947	1947	2.0	2.0		New York|The John Day company|1947			Kona, a novel	longfiction	contemporary
mdp.39015035319808	Ėrenburg, Ilʹi͡a	Erenburg, Ilya Grigoryevich		m	ru	1891-1967.	1949	1948	1949	1.0	1.0		New York|Gaer Associates|1949			The storm;	longfiction	contemporary
mdp.39015003345900	Faure, Raoul C. (Raoul Cohen)			u		1909-	1948	1948	1948	2.0	2.0		New York|Harper|1948		Godiva|Lady	Lady Godiva and Master Tom, a novel;	longfiction	contemporary
uc1.$b101743	Mannin, Ethel	Mannin, Ethel Edith		f	uk	1900-1984.	1948	1948	1948	1.0	1.0		New York|G. P. Putnam|1948			Late have I loved thee	longfiction	contemporary
wu.89099916918	Broderick, Robert C			m	us	1913-	1948	1948	1948	1.0	1.0		Milwaukee|Bruce Pub. Co.|c1948.	Biographical fiction|Biography	Poets|1859-1907|Thompson, Francis	Wreath of song	longfiction	contemporary
uc1.$b105918	Walsh, Maurice			m	ir	1879-1964.	1948	1948	1948	1.0	1.0		Philadelphia|J.B. Lippincott Co.|1948			The damsel debonaire, a simple love story	longfiction	contemporary
mdp.39076002196686	King, Marian			f	us	1928-1986	1948	1948	1948	1.0	1.0		Philadelphia|J.B. Lippincott Co.|c1948.		David|Juvenile fiction|King of Israel	Young King David	longfiction	contemporary
uc1.$b299828	Clewes, Winston			m	uk	1906-1957	1949	1948	1948	1.0	1.0		New York|A. A. Knopf|1949,[c1948			Journey into spring	longfiction	contemporary
wu.89095807715		Sandoe, James		m	us	1912-	1948	1948	1948	1.0	1.0		New York|Sheridan House|c1948.	Mystery and detective fiction	Murder|Crime|Detective and mystery stories	Murder, plain & fanciful, with some milder malefactions	shortfiction	contemporary
umn.319510008901568	Cavanna, Betty			f	us	1909-2001.	1948	1948	1948	1.0	1.0		Philadelphia|Westminster Press|c1948.		Airplanes|Piloting|Juvenile fiction	A girl can dream	juvenile	contemporary
uc1.$b116695	Hathaway, Baxter			m	us	1909-1984.	1948	1948	1948	1.0	1.0		Ithaca, N.Y.|Cornell University Press|1948.			Writers for tomorrow;	shortfiction	contemporary
uc1.b3346167	Baker, Dorothy			f	us	1907-1968.	1948	1948	1948	1.0	1.0		Boston|Houghton Mifflin Co.|1948.			Our gifted son	longfiction	contemporary
uc1.b3687408	Cain, James M. (James Mallahan)			m	us	1892-1977.	1948	1948	1948	2.0	2.0		New York|A.A. Knopf|1948.		larpcal|Romance Norte Americano	The moth	longfiction	contemporary
pst.000022698933	Kendrick, Baynard Hardwick			m	us	1894-1977.	1948	1948	1948	2.0	2.0		Garden City, N.Y.|Sun Dial Press|c1948].			The flames of time	longfiction	contemporary
mdp.39076006766518	Waugh, Evelyn			m	uk	1903-1966.	1958	1948	1958	1.0	1.0		London|Chapman & Hall|1958			The loved one : an Anglo-American tragedy	longfiction	contemporary
uc1.$b136780	Skouen, Arne			m	no	1913-	1948	1948	1948	2.0	2.0		New York|A. A. Knopf|1948.			Stokers' mess;	longfiction	contemporary
uc1.$b85964	Bensusan, S. L. (Samuel Levy)	Bensusan, Samuel Levy		m	uk	1872-1958.	1949	1949	1949	1.0	1.0		London|Routledge & Paul|1949			Right forward folk	longfiction	contemporary
uc1.$b104405	Morton, Frederic			m	aus	1924-2015	1949	1949	1949	1.0	1.0		New York|Crown Publishers|c1949.			The darkness below	longfiction	contemporary
mdp.39015059389943	Ashton, Helen			f	au	1891-1958.	1949	1949	1949	2.0	2.0		New York|Dodd, Mead|1949		Austen, Jane|1775-1817|In fiction, drama, poetry, etc	Parson Austen's daughter, a novel	longfiction	contemporary
mdp.39015021714012	Lorac, E. C. R	Lorac, Edith Caroline Rivett	Lorac, E.C.R.	f	uk	1894-1958.	1949	1949	1949	1.0	1.0		Garden City, N.Y.|Pub. for the Crime Club by Doubleday|1949.			Place for a poisoner	longfiction	contemporary
mdp.39015059400344	Deobhankar, N. R			m	in		1949	1949	1949	2.0	2.0		Bombay|Nalanda Publications|1949			Hemakumari and other stories	shortfiction	contemporary
mdp.49015002389782	Tomasi, Mari			f	us	1907-1965.	1988	1949	1965	1.0	1.0		Shelburne, Vt.|New England Press|c1988.			Like lesser gods	longfiction	reprint
uc1.b4220529	Yuan, Jing			f	ch	1914-1999	1979	1949	1979	1.0	1.0		Peking|Foreign Languages Press|1979.		Sino-Japanese War, 1937-1945	Daughters and sons	longfiction	reprint
pst.000005716418	Wright, Watkins Eppes		Wright, William	m	us		1949	1949	1949	1.0	1.0		New York|Phoenix Press|1949].			Body à la mode	longfiction	contemporary
mdp.39015005607828	Lewis, Sinclair			m	us	1885-1951.	1949	1949	1949	1.0	1.0		New York|Random House|1949			The God-seeker	longfiction	contemporary
uc1.$b103840	Graeme, Bruce	Jeffries, Graham Montague		m	uk	1900-1982.	1949	1949	1949	1.0	1.0		New York|Putnam|1949		European intervention, 1861-1867|History	Flames of empire	longfiction	contemporary
uc1.32106002149000	Streeter, Edward			m	us	1891-1976	1949	1949	1949	1.0	1.0		New York|Simon and Schuster|1̀949			Father of the bride; illus. by Gluyas Williams	longfiction	contemporary
mdp.39015030727245	Comfort, Alex			m	uk	1920-2000.	1949	1949	1949	2.0	2.0		London|Routledge & Kegan Paul|1949			On this side nothing	longfiction	contemporary
pst.000004786689	Chase, James Hadley		Marshall, Ranond	m	uk	1906-1985	1950	1950	1950	1.0	1.0		London|Published for the Crime Book Society by jarrolds|1950].			Malory	longfiction	contemporary
wu.89099302457	Reed, Warren			m			1950	1950	1950	1.0	1.0		Indianapolis|New York|Bobbs-Merrill Co.|c1950.	Domestic fiction	Community life|Families|Wisconsin|Diary fiction, American|Man-woman relationships	She rode a yellow stallion	longfiction	contemporary
mdp.39015016732102	Dick, Kay			f	uk	1915-2001	1950	1950	1950	1.0	1.0		London|New York|Jarrolds|1950		Short stories	The uncertain element, an anthology of fantastic conceptions	shortfiction	contemporary
uc1.$b162834	Berto, Giuseppe			m	it	1914-1978	1950	1950	1950	1.0	1.0		Norfolk, Conn.|New Directions|1950			The works of God, and other stories;	shortfiction	contemporary
mdp.39015028549890				u			1969	1950	1950	2.0	2.0		New York|Kraus Reprint|1969.	Short stories	African American authors|Short stories, American|American literature	Best short stories by Afro-American writers, (1925-1950)	shortfiction	contemporary
mdp.39015000540933	Page, Myra	Markey, Dorothy	Page, Myra	f	us	1897-1993	1950	1950	1950	2.0	2.0		New York|Citadel Press|c1950.			With sun in our blood	longfiction	contemporary
uc1.$b103846	Jennings, John			m	us	1906-1973.	1950	1950	1950	1.0	1.0		Garden City, N. Y.|Doubleday|1950.		Barney, Joshua|Revolution|1759-1818|History	The sea eagles, a story of the American Navy during the Revolution; of the men who fought and the ships they sailed and the women who stood behind them	longfiction	contemporary
uc1.$b102210	Hornblow, Leonora			f	us	1920-2005.	1950	1950	1950	1.0	1.0		New York|Random House|1950			Memory and desire	longfiction	contemporary
mdp.39076002850787				u			1977	1950	1977	2.0	2.0		Prospect Heights, IL|Waveland Press|1989, c1977.		Children's literature	Sharing literature with children : a thematic anthology	juvenile	reprint
mdp.39015014137262	Lipsky, Eleazar			m	us	1911-1993	1950	1950	1950	1.0	1.0		Garden City, N.Y.|Doubleday|1950			The people against O'Hara	longfiction	contemporary
uc1.$b286513	Timms, Edward Vivian			m	au	1895-1960.	1965	1950	1960	1.0	1.0		Sydney|Angus and Robertson|1965			The beckoning shore	longfiction	contemporary
mdp.39015020072008	Fisher, Dorothy Canfield			f	us	1879-1958.	1950	1950	1950	1.0	1.0		New York|Random House|1950.		Revolution, 1775-1783|Minutemen (Militia)|History	Paul Revere and the minute men	longfiction	contemporary
mdp.49015001400168	Sommerfelt, Aimée	Sommerfelt, Aimée		f	no	1892-1975.	1972	1950	1963	1.0	1.0		s.l.|Scholastic Book Services|1972, c1963			Miriam	longfiction	contemporary
uc1.$b56602	Gelfan, Lewis David			m	us		1950	1950	1950	1.0	1.0		Boston|Little, Brown|1950.			The embroidered city	longfiction	contemporary
uc1.$b86997	Buck, Pearl S. (Pearl Sydenstricker)	Buck, Pearl Sydenstricker		f	us	1892-1973.	1951	1951	1951	2.0	2.0		New York|J. Day Co.|1951			God's men	longfiction	contemporary
osu.32435017977026	Lewis, Beth	Lipkin, Beth | Lipkin, Perry A. 	Lewis, Beth | Lewis, Perry A	u	us		1951	1951	1951	1.0	1.0		New York|Merlin Press|c1951.			A journey into heaven	longfiction	contemporary
uc1.$b101592	Douglas, Marjory Stoneman			f	us	1890-1998	1951	1951	1951	1.0	1.0		New York|Rinehart|1951			Road to the sun	longfiction	contemporary
mdp.39015018605686	Picard, Barbara Leonie			f	uk	1917-2011	1964	1951	1964	1.0	1.0		New York|Criterion Books|1964		Fairy tales	The faun and the woodcutter's daughter	juvenile	contemporary
mdp.39015016452453	Brown, Lloyd L. (Lloyd Louis)			m	us	1913-2003.	1951	1951	1951	1.0	1.0		New York|Masses & Mainstream|1951.			Iron City, a novel	longfiction	contemporary
uc1.b3687202	Brinig, Myron			m	us	1897-1991.	1951	1951	1951	2.0	2.0		New York|Rinehart|1951			The sadness in Lexington Avenue	longfiction	contemporary
mdp.49015001334144	Dürrenmatt, Friedrich			m	swi	1921-1990	1962	1951	1961	1.0	1.0		London|J. Cape|1962, c1961			The quarry	longfiction	contemporary
mdp.39015024087515	Williams, Ursula Moray			f	uk	1911-2006.	1951	1951	1951	1.0	1.0		London|Chatto & Windus|1951.			Jockin the jester	juvenile	contemporary
mdp.39015002288721	Asimov, Isaac			m	us	1920-1992.	1951	1951	1951	1.0	1.0		Garden City, N. Y.|Doubleday|1951			The stars, like dust	longfiction	contemporary
mdp.39015016445978	Chase, Ilka			f	us	1905-1978.	1951	1951	1951	2.0	2.0		Garden City, N.Y.|Doubleday|1951.			New York 22; that district of the city which lies between Fiftieth and Sixtieth Streets, Fifth Avenue, and the East River	notfiction	contemporary
mdp.39076002560766	Goudge, Elizabeth	Goudge, Elizabeth de Beauchamp		f	uk	1900-1984.	1951	1951	1951	1.0	1.0		New York|Coward-McCann|c1951.		Perseverance (Ethics)|Fantasy fiction|Juvenile fiction|Animals, Mythical	The Valley of Song	longfiction	contemporary
uc1.b4395449	Schoeman, P. J. (Pieter Johannes)			m	sa	1903-1988.	1958	1951	1958	1.0	1.0		Cape town|H. Timmins|1958?		Tales, San|San (African people)	Hunters of the desert land	longfiction	contemporary
mdp.39015037837096	Willingham, Calder			m	us	1922-1995.	1951	1951	1951	1.0	1.0		New York|Vanguard Press|c1951.			Reach to the stars	longfiction	contemporary
mdp.39015000545643	Pettavel, John Paul			m		1924-	1951	1951	1951	1.0	1.0		Aldington|Kent|Hand and Flower Press|1951.			The good Samaritan, a novel	longfiction	contemporary
umn.31951002081816x	Payne, Robert			m	uk	1911-1983.	1951	1951	1951	1.0	1.0		London|W. Heinemann|1951			The lovers	longfiction	contemporary
uc1.$b101946	Hedden, Worth Tuttle			f	us	1918-1985	1952	1952	1952	2.0	2.0		New York|Crown Publishers|1952			Love is a wound	longfiction	contemporary
uc1.$b103842	Bourne, Peter	Jefferies, Graham Montague	Bourne, Peter	m	uk	1900-1982	1952	1952	1952	1.0	1.0		New York|Putnam|1952			The golden road	longfiction	contemporary
mdp.39015051324393	Bates, H. E. (Herbert Ernest)	Bates, Herbert Ernest	Flying Officer X	m	uk	1905-1974.	1952	1952	1952	2.0	2.0		London|J.Cape|1952			The stories of Flying Officer 'X'	shortfiction	contemporary
uc1.$b105875	Wetzel, Donald			m	us		1952	1952	1952	2.0	2.0		New York|Crown Publishers|1952			The age of light	longfiction	contemporary
mdp.39015002725656	Ferber, Edna			f	us	1887-1968.	1952	1952	1952	1.0	1.0		Garden City, N.Y.|Doubleday|1952.			Giant	longfiction	contemporary
mdp.39015016450325	Bryher	Ellerman, Annie Winifred	Bryher	m	uk	1894-1983.	1952	1952	1952	1.0	1.0		New York|Pantheon Books|1952].			The fourteenth of October, a novel	longfiction	contemporary
