docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	shorttitle	category	hathiadvent
njp.32101062729072	Drachmann, Holger			m	den	1846-1908.	1893	1893.0	1893	2.0	2.0		London;Unwin;1893.			"The cruise of the ""Wild Duck"", and other tales"	shortfiction	contemporary
uc2.ark+=13960=t24b2zs6k	Bishop, Putnam P			m	us		1886	1886.0	1886	3.0	3.0		New York;G.P. Putnam's Sons;1886.			The psychologist	longfiction	contemporary
uc1.b3123706	Ingraham, J. H. (Joseph Holt)			m	us	1809-1860.	1840	1840.0	1840	1.0	1.0	v.1	London;A.K. Newman and co.;1840.			Kyd the buccanier; or, The wizard of the sea. A romance	longfiction	contemporary
uc1.b3639376	Leighton, Clare			u		1898-1989.	1937	1937.0	1937	2.0	2.0		New York|The Macmillan Company|1937.		England|Country life	Country matters	notfiction	contemporary
njp.32101067630259	Boyd, Archibald			m	uk	d. 1854.	1850	1850.0	1850	1.0	1.0	v.1	London;R. Bentley;1850.			The Duchess; or, Woman's love and woman's hate.  A romance	longfiction	contemporary
mdp.39015063535556	Flynn, Brian			m	uk	1885-1958.	1931	1927.0	1931	1.0	1.0		New York|Grosset & Dunlap|1931			The billiard-room mystery	longfiction	contemporary
nyp.33433075754576	Goodwin, H. B. (Hannah Bradbury)			f	us	1827-1893.	1863	1863.0	1863	1.0	1.0		Boston;Graves and Young;1863.		History|Civil War, 1861-1865	Roger Deane's work	longfiction	contemporary
mdp.39015040368360				u	us		1998	1998.0	1998	1.0	1.0		Dallas, Tex.|Southern Methodist University Press|1998.		Texas|Short stories, American|Social life and customs	Texas bound. 22 Texas stories	shortfiction	contemporary
uiuo.ark+=13960=t2b85s51b	Lewis, M. G. (Matthew Gregory)		“Monk” Lewis	m	uk	1775-1818.	1808	1808.0	1808	2.0	2.0	v.4	London;Printed by D.N. Shury, for Longman, Hurst, Rees, and Orme;1808.			My uncle's garret-window.--Bill Jones.--Amorassan, or, The spirit of the frozen ocean	longfiction	contemporary
mdp.39015024877857	Heyse, Paul			m	de	1830-1914.	1867	1867.0	1867	1.0	1.0		Leipzig;B. Tauchnitz; [etc., etc.;1867.			L'arrabiata and other tales	shortfiction	contemporary
nyp.33433082302906	Foote, Edward B. (Edward Bliss)			m	us	1829-1906.	1874	1874.0	1874	1.0	1.0	v. 4	New York;Murray Hill Pub. Co.;1874.		Physiology|Anatomy|Popular works	"Sammy Tubbs, the boy doctor and ""Sponsie"" the troublesome monkey"	juvenile	contemporary
uc1.$b251638	Stuart-Young, J. M. (John Moray)			m	uk	1881-1939.	1923	1923.0	1923	1.0	1.0		London|A. H. Stockwell|1923.			Chits from West Africa : stories and sketches from the tropics	shortfiction	contemporary
mdp.39015041983316	Duckworth, Colin			m	au	1926-2013.	1997	1997.0	1997	1.0	1.0		Melbourne, Victoria, Australia|Ryan|1997.			Digging in dark places : a novel	longfiction	contemporary
uiuo.ark+=13960=t86h55c3c				u	uk		1886	1886.0	1886	1.0	1.0	v.1	London;S. Low, Marston, Searle & Rivington;1886.		823P772	Pomegranate seed	longfiction	contemporary
mdp.39015035126963	Crofts, Freeman Wills			m	ir	1879-1957.	1933	1933.0	1933	1.0	1.0		New York|Dodd, Mead & company|1933.			The strange case of Dr. Earle	longfiction	contemporary
wu.89099755571	Hough, Emerson			m	us	1857-1923.	1918	1918.0	1918	1.0	1.0		New York;London;D. Appleton and Company;1918.			The way out: a story of the Cumberlands to-day	longfiction	contemporary
hvd.hwkd16	Hook, Theodore Edward			m	uk	1788-1841.	1825	1825.0	1825	1.0	1.0	v.2	Philadelphia;H.C. Carey and I. Lea;1825.			Passion and principle	longfiction	contemporary
nyp.33433076074115	Weston, Maria D.			f	us		1848	1848.0	1848	1.0	1.0		Providence;Weeden & Peek;Boston;Crosby & Nichols;1848.		American fiction	The Weldron family; or, Vicissitudes of fortune.  A story of real life in New England	longfiction	contemporary
uc1.$b56970	Loos, Mary			f	us	1910-2004.	1945	1945.0	1945	1.0	1.0		Garden City, N.Y.|Doubleday, Doran and Co.|1945.		Forced repatriation|World War, 1939-1945	Return to the vineyard	longfiction	contemporary
uc1.$b312815	Wight, Frederick Stallknecht			m	us	1902-1986.	1936	1936.0	1936	1.0	1.0		New York|Farrar & Rhinehart|1936			The chronicle of Aaron Kane;	longfiction	contemporary
uiuo.ark+=13960=t4nk41h3r	Yates, Edmund Hodgson			m	uk	1831-1894.	1867	1867.0	1867	1.0	1.0	v.2	London;Tinslsey brothers;1867.			Black sheep	longfiction	contemporary
nyp.33433076018419	Twain, Mark			m	us	1835-1910.	1899	1873.0	1899	5.0	3.0	v. 11	New York;Harper and brothers;1899-1910.	Satire|Bibliographies|Livres à clef	Politics and government|Washington (D.C.)|City and town life|American literature|To 1878	The gilded age	longfiction	reprint
nyp.33433074911573	Smith, Charlotte Turner			f	uk	1749-1806.	1800	1800.0	1800	1.0	1.0	v. 4	London;Printed by and for S. Low;1800-1802.		English fiction	The Hungarian	longfiction	contemporary
inu.39000005802959	Grattan, Thomas Colley			m	ir	1792-1864.	1832	1832.0	1832	2.0	2.0	v.1	London;H. Colburn and R. Bentley;1832.		Rhine River Valley|Germany|Rhineland|Folklore|Belgium|Netherlands	The forfeit hand.  The orphan of Cambray.  The curse of the Black Lady	longfiction	contemporary
uc1.$b809207	Harris, Miriam Coles			f	us	1834-1925.	1871	1871.0	1871	4.0	3.0		New York;C. Scribner;1871			Richard Vandermarck. A novel	longfiction	contemporary
mdp.39015055109840	Vlassie, Katherine			f	ca		1987	1987.0	1987	1.0	1.0		Ontario?], Canada|Cormorant Books|1987.	Short stories		Children of Byzantium	shortfiction	contemporary
njp.32101065863100	Mangin, Edward			m	uk	1772-1852.	1806	1806.0	1806	1.0	1.0	v. 1	London;Carpenter;1806.			Oddities and outlines	longfiction	contemporary
nyp.33433088072370	Jephson, A. J. Mounteney (Arthur Jermy Mounteney)			m	uk	1858-1908.	1893	1893.0	1893	1.0	1.0		London;S. Low, Marston and company;1893.		Description and travel	Stories told in an African forest by grown-up children of Africa	shortfiction	contemporary
inu.39000002943509	Stapledon, Olaf			m	uk	1886-1950.	1946	1946.0	1946	2.0	2.0		London|Methuen|1946		Future life	Death into life	longfiction	contemporary
mdp.39015059771025	Richter, Conrad			m	us	1890-1968.	1957	1943.0	1957	1.0	1.0		New York|Alfred A. Knopf|1961.		History	The free man	longfiction	contemporary
mdp.39015046835966				u			1972	1610.0	1972	2.0	2.0	v.4	London|Routledge & K. Paul|1972			The Golden Lotus; a translation, from the Chinese original, of the novel Chin Pʻing Mei	longfiction	reprint
mdp.39015019476004	Kolyer, John			m	us		1986	1986.0	1986	1.0	1.0		Newport Beach, Calif.|Sangreal Press|c1986.			Recreations of a corpse	longfiction	contemporary
uc1.b4439388	Garrett, George P			m	us	1929-2008	1983	1983.0	1983	2.0	2.0		Garden City, N.Y.|Doubleday|1983.		Great Britain|Elizabeth|1533-1603|Elizabeth, 1558-1603|Queens|Queen of England|James|King of England|History|1566-1625	The succession : a novel of Elizabeth and James	longfiction	contemporary
mdp.39015063536331	French, Allen			m	us	1870-1946.	1902	1902.0	1902	2.0	2.0		New York;Doubleday, Page and co.;1902.		Siege, 1775-1776|History	The colonials; being a narrative of events chiefly connected with the siege and evacuation of the town of Boston in New England	longfiction	contemporary
nc01.ark+=13960=t2x35sr01	Baker, Cornelia			f	us	1855-	1906	1906.0	1906	3.0	3.0		Indianapolis;The Bobbs-Merrill Co.;1906			The court jester	longfiction	contemporary
uiuo.ark+=13960=t80k2wc85	Kett, Henry			m	uk	1761-1825.	1809	1809.0	1809	1.0	1.0	v.1	London;Rivington;1809.			Emily	longfiction	contemporary
nnc1.1002231824				u	uk		1813	1813.0	1813	1.0	1.0		Salford;Printed by Cowdroy & Slack;1813.			The authentic and interesting history of Miss Moreton, and the faithful cottager	longfiction	contemporary
mdp.39015016868351	Saurat, Denis			m	fr	1890-1958.	1946	1946.0	1946	1.0	1.0		London|Westhouse|1946.		Dreams|Reincarnation	Death and the dreamer / $f: with drawings by Edward Bawden	notfiction	contemporary
uc2.ark+=13960=t4fn1393k	Peacocke, Isabel Maud			f	nz		1915	1915.0	1915	1.0	1.0		Chicago;Rand McNally & Company;c1915.			My friend Phil	juvenile	contemporary
mdp.39015059660863	Menon, E. P			u			1967	1967.0	1967	1.0	1.0		Bangalore|International Sarvodaya Centre|1967		Voyages around the world|Peace	Foot-prints on friendly roads;	notfiction	contemporary
nyp.33433082524152	Barbour, Ralph Henry			m	us	1870-1944.	1916	1916.0	1916	1.0	1.0		New York;Grosset & Dunlap;1916.	Juvenile audience	Children's stories, American	Left guard Gilbert	juvenile	contemporary
uc1.32106008451731	Kaminsky, Stuart M			m	us	1934-2009.	1988	1988.0	1988	1.0	1.0		New York|Scribner's|c1988.		Russia (Federation)|Moscow|Police|Rostnikov, Porfiry Petrovich (Fictitious character)	A cold red sunrise : an Inspector Porfiry Rostnikov mystery	longfiction	contemporary
uiuo.ark+=13960=t6sx6t75n	Loudon, Margracia			f	uk		1830	1830.0	1830	2.0	2.0	v.1	London;Saunders & Otley;1830.			First love	longfiction	contemporary
uiuo.ark+=13960=t12n5mx4m	Kelly, Isabella			f	uk	1759-1857.	1813	1813.0	1813	1.0	1.0	v.1	London;J. Souter, sold by Mr. Mozley;1813.			Jane de Dunstanville, or, Characters as they are	longfiction	contemporary
nyp.33433082529359	Adams, C. (Charlotte)			f	us		1861	1861.0	1861	1.0	1.0		New York;D. Appleton & Co.;1861.	Juvenile audience	Children's stories, English	Edgar Clifton, or, Right and wrong. A story of school life	juvenile	contemporary
uc1.$b605179	Simonov, Konstantin Mikhaĭlovich			m	ru	1915-1979.	1940	1940.0	1940	2.0	2.0		London|New York|Hutchinson International Authors|194 ̲?		Stalingrad, Battle of, Volgograd, Russia, 1942-1943	Days and nights, a novel	longfiction	contemporary
uc1.b4107900	Holcroft, Thomas			m	uk	1745-1809.	1805	1805.0	1805	2.0	1.0	v.3	London;Longman, Hurst, Rees and Orme;1805.			Memoirs of Bryan Perdue; a novel	longfiction	contemporary
uc1.32106015584854	Smith, Sarah			f	us	1947-	1996	1996.0	1996	1.0	1.0		New York|Ballantine Books|1997, c1996		France|Murder|1870-1940|Women musicians|Man-woman relationships|Paris|History	The knowledge of water	longfiction	contemporary
uc1.b3435563	Anthony, Evelyn	Ward-Thomas, Evelyn		f	uk	1928-.	1970	1970.0	1970	1.0	1.0		New York|Coward-McCann|1970			The assassin	longfiction	contemporary
wu.89099752115	Henham, Ernest G. (Ernest George)		Trevena, John	m	uk	1870-1948.	1909	1909.0	1909	2.0	2.0		London;A. Rivers, ltd.;1909.			Granite	longfiction	contemporary
uc1.$b164461	Frank, Leonhard			m	de	1882-1961.	1932	1932.0	1932	1.0	1.0		Mayfair|Grayson & Grayson|1932.			The singers : a novel	longfiction	contemporary
uc1.b4084772	Seager, Allan			m	us	1906-1968.	1964	1964.0	1964	2.0	2.0		New York|McGraw-Hill|1964			A frieze of girls : memoirs as fiction	shortfiction	contemporary
uc1.b4713439	Collins, Wilkie			m	uk	1824-1889.	1900	1889.0	1889	1.0	1.0	v. 28	New York|P. F. Collier|1900?			Blind Love	longfiction	contemporary
uiuo.ark+=13960=t54f2d76n	Reid, Mayne			m	uk	1818-1883.	1861	1861.0	1861	1.0	1.0	v.1	London;Richard Bentley;1861.			The wild huntress	longfiction	contemporary
uiuo.ark+=13960=t3hx1x46t	Oliphant	Oliphant, Margaret		f	uk	1828-1897.	1866	1866.0	1866	1.0	1.0	v.2	Edinburgh;W. Blackwood;1866.		823OL3M1866	Miss Marjoribanks	longfiction	contemporary
uc1.32106009578474	Bernhard, Thomas			m	aus	1931-1989.	1991	1983.0	1991	1.0	1.0		New York|Knopf|1991.		Pianists|Gould, Glenn	The loser	longfiction	contemporary
uc1.$b287479	Opie, Amelia Alderson			f	uk	1769-1853.	1812	1812.0	1812	1.0	1.0	v. 3	London;Longman, Hurst, Rees, Orme and Brown;1812			Temper	longfiction	contemporary
uc1.$b244956	Stern, G. B. (Gladys Bronwyn)			f	uk	1890-1973.	1927	1927.0	1927	1.0	1.0		London|Chapman and Hall|1927.			Jack a' Manory	shortfiction	contemporary
njp.32101066457704	Harris, Samuel Smith			m	us	1841-1888.	1868	1868.0	1868	1.0	1.0		New York;Blelock & Co.;1868.			Sheltern: A novel	longfiction	contemporary
pst.000027670989	Colver, Anne	Graff, Polly Anne		f	us	1908-1991.	1965	1965.0	1965	1.0	1.0		New York|Holt, Rinehart and Winston|1965].		1818-1882|Lincoln, Mary Todd	Mr. Lincoln's wife	longfiction	contemporary
uc2.ark+=13960=t4pk08k78	Church, Pharcellus			m	us	1801-1886.	1853	1853.0	1853	1.0	1.0		Boston;Jenks, Hickling and Swan;1853.			Mapleton, or, More work for the Maine law	longfiction	contemporary
mdp.39015013763522	Druon, Maurice			m	fr	1918-2009.	1959	1959.0	1959	1.0	1.0		London|Hart-Davis|1959.	Short stories		The curtain falls : a modern trilogy	shortfiction	contemporary
uiuo.ark+=13960=t0gt62d3b	Hardy, Iza Duffus			f	uk	1850-1922.	1877	1876.0	1877	1.0	1.0	v.2	London;Hurst;1877.			Glencairn	longfiction	contemporary
nyp.33433071373652	Mme., Du Hausset			u		approximately 1720-	1827	1827.0	1827	1.0	1.0		New York;Elam Bliss;1827.	Biography	marquise de|Pompadour, Jeanne Antoinette Poisson|1721-1764	The private memoirs of Madame Du Hausset, lady's maid to Madame de Pompadour	notfiction	contemporary
hvd.32044058243072	Countess of, Blessington, Marguerite	Blessington, Marguerite, Countess		f	ir	1789-1849.	1834	1834.0	1834	1.0	1.0	v.1	London;R. Bently;1834.		History|1800-1848	Grace Cassidy; or, The repealers. A novel	longfiction	contemporary
uc2.ark+=13960=t4zg6j18m	Tompkins, Juliet Wilbor			f	us	1871-1956.	1913	1913.0	1913	2.0	2.0		Garden City, N.Y.;Doubleday, Page;1913.			Ever after	longfiction	contemporary
uva.x030758866	Ludlow, James M. (James Meeker)			m	us	1841-1932.	1905	1905.0	1905	2.0	2.0		New York, Chicago, etc.;F. H. Revell Co.;c1905		Later, 13th, 14th, and 15th centuries|Crusades	Sir Raoul [by] James M. Ludlow; a tale of the theft of an empire	longfiction	contemporary
njp.32101007065988	Brunton, Mary			f	uk	1778-1818.	1814	1814.0	1814	3.0	2.0	vol.2	Edinburgh;Printed by G. Ramsay;1814.		Brunton, Mary|1778-1818	Discipline; a novel	longfiction	contemporary
uc1.$b250	Hutchinson, Alfred			m	sa	1924-1972.	1960	1960.0	1960	3.0	3.0		New York|John Day Co.|1960		Indigenous peoples|Africa, East|South Africa	Road to Ghana	notfiction	contemporary
inu.30000105822773	Qian, Gang			u		1953-	1989	1989.0	1989	1.0	1.0		Beijing|Foreign Languages Press|Distributed by China International Book Trading Corp.|1989.		Earthquakes|Tangshan (Hebei Sheng)|History|China	The great China earthquake	notfiction	contemporary
njp.32101064382763	Thomas, W. Moy (William Moy)			m	uk	1828-1910.	1859	1859.0	1859	1.0	1.0	vol.1	London;S. Low, Son;1859.			When the snow falls / by W. Moy Thomas	shortfiction	contemporary
uc1.b3739863				u			1983	1981.0	1981	1.0	1.0		Cape Town|Oxford University Press|1983, c1981.		Short stories, South African (English)|Short stories, American|Short stories, English	Between the thunder and the sun : an anthology of short stories	shortfiction	contemporary
mdp.39015062654598				u			1922	1922.0	1922	1.0	1.0		Chicago [Ill.;A. Flanagan Company;c1922.		Silhouettes|In art|Crusoe, Robinson (Fictitious character)	Robinson Crusoe silhouettes : the complete story of Robinson Crusoe in silhouettes	juvenile	contemporary
uc1.32106008957109	Smeaton, William Henry Oliphant			m	uk	1856-1914.	1899	1899.0	1899	1.0	1.0		London;Blackie & Son, Ltd.;1899.			A mystery of the Pacific	longfiction	contemporary
pst.000005343812	Herbert, Alice			f			1928	1928.0	1928	1.0	1.0		New York|D. Appleton and company|1928.			A pen and ink passion	longfiction	contemporary
uiuo.ark+=13960=t5q81xt36	Robertson, Anne J			f	uk		1869	1869.0	1869	1.0	1.0	v.2	London;T. Cautley Newby;1869.		823R5453S	Society in a garrison town	longfiction	contemporary
uiuo.ark+=13960=t0xp7gv54				f	uk		1810	1810.0	1810	1.0	1.0	v.2	London;Printed for the authoress and sold by Sherwood, Neely, and Jones;1810.			The adulteress ; or, anecdotes of two noble families	longfiction	contemporary
uc2.ark+=13960=t3nv9cb9x	Dabney, Virginius			m	us	1835-1894.	1889	1889.0	1889	2.0	2.0		Philadelphia;J. B. Lippincott company;1889.			Gold that did not glitter	shortfiction	contemporary
uiuo.ark+=13960=t49p3f891	Grant, Alexander Charles			u			1881	1881.0	1881	1.0	1.0	v.1	Edinburg;William Blackwood and Sons;1881.		823G766B	Bush-life in Queensland	notfiction	contemporary
mdp.39015012866847				f			1985	1985.0	1985	1.0	1.0		Knoxville|University of Tennessee Press|c1985.	Bibliographies	Translations from Polish|English fiction|Polish fiction|Women authors|Russian fiction|Translations into English|Translations from Russian	Russian and Polish women's fiction	shortfiction	contemporary
mdp.39015030850492	Bray, Jenny			u			1969	1969.0	1969	1.0	1.0		Lawas, Sarawak, Malaysia|Borneo Evangelical Mission|West Heidelberg, Vic., Aust. [i.e. Australia|Victor Pub.|1969.		Kayan (Bornean people)	Longhouse of fear	longfiction	contemporary
uc1.b3331910				u			1858	1858.0	1858	1.0	1.0		New York;Dick & Fitzgerald;c1858.	Juvenile audience		The book of one thousand tales and amusing adventures : a work for youth	juvenile	contemporary
uc2.ark+=13960=t1vd6qf4p	Clark, Charles Heber			m	us	1841-1915.	1879	1879.0	1879	1.0	1.0		Philadelphia;P. Garrett;1879.			Out of the hurly-burly	shortfiction	contemporary
nyp.33433075756100	Sealsfield, Charles			u		1793-1864.	1852	1852.0	1852	2.0	2.0		Edinburgh and;London;W. Blackwood and sons;1852.		Southwest, Old|Frontier and pioneer life	Scenes and adventures in central America	notfiction	contemporary
uc1.b4105552	Trollope, Anthony			m	uk	1815-1882.	1867	1863.0	1867	4.0	3.0		London;Chapman & Hall;1867.	Yellowbacks		Tales of all countries	shortfiction	contemporary
mdp.39015037698258	Mantel, Hilary			f	uk	1952-	1995	1995.0	1995	1.0	1.0		London|Viking|New York|Penguin|1995.			An experiment in love	longfiction	contemporary
mdp.39015073446323				u	us		1933	1933.0	1933	2.0	2.0		New York|C. Scribner's|1933.		Short stories, American	Life in the United States; a collection of narratives of contemporary life from first-hand experience or observation	shortfiction	contemporary
uiuo.ark+=13960=t8w95tz11	Walker, George			m	uk	1772-1847.	1803	1803.0	1803	1.0	1.0	v.2	London;Printed for G. Walker, and T. Hurst, by Exton;1803.		823W15D	Don Raphael	longfiction	contemporary
mdp.39015016450259	Brunner, John			m	uk	1934-1995.	1969	1969.0	1969	2.0	2.0		New York|Ace Pub. Corp.|c1969.			Times without number	longfiction	contemporary
mdp.39015047616456	Shute, Nevil			m	uk	1899-1960.	1944	1944.0	1944	3.0	3.0		New York|W. Morrow and Co.|1944.		World War, 1939-1945	Pastoral	longfiction	contemporary
mdp.39076002869084	Michaelian, William			m	us		2000	2000.0	2000	1.0	1.0		Russell, N.Y.|MuscleHead Press Chapbooks|c2000.			Among the living : and other stories	shortfiction	contemporary
uc2.ark+=13960=t1rf5n23g	Outhwaite, Robert Leonard			m	uk	1869-	1901	1901.0	1901	2.0	2.0		New York;Cassell;c1901.			The wisdom of Esau	longfiction	contemporary
uc1.$b243771	Isvaran, Manjeri S			m	in		1947	1947.0	1947	1.0	1.0		Madras|Shakti Karyalayam|1947.			Fancy tales	shortfiction	contemporary
mdp.39015011404749	Farjeon, Joseph Jefferson			m	uk	1883-1955.	1926	1926.0	1926	1.0	1.0		New York|L. MacVeagh, The Dial press|1926.			No. 17; [a novel, based upon the play]	longfiction	contemporary
pst.000007302602	Busson, Paul			m	aus	1873-1924.	1927	1924.0	1924	1.0	1.0		London|W. Heinemann, ltd.|1927.	Fantasy fiction		The man who was born again : a romance	longfiction	contemporary
coo.31924002382871	Jones, Lewis			m	uk	1897-1939.	1939	1939.0	1939	1.0	1.0		London|Lawrence & Wishart|1939		Coal miners|Wales|Coal mines and mining	We live; the story of a Welsh mining valley	longfiction	contemporary
uiuo.ark+=13960=t71v65g7n	Reeve, Clara	unknown		f	uk	1729-1807.	1811	1807.0	1807	1.0	1.0	v.3	London;Printed by J. Dean for James Taylor and Co.;1811.			Fatherless Fanny; or, The memoirs of a little mendicant and her benefactors	longfiction	contemporary
mdp.39076006766518	Waugh, Evelyn			m	uk	1903-1966.	1958	1948.0	1958	1.0	1.0		London|Chapman & Hall|1958			The loved one : an Anglo-American tragedy	longfiction	contemporary
nnc1.cu56443846	Moore, George Washington			m	uk	b. 1828.	1870	1870.0	1870	1.0	1.0		London;C.H. Clarke;1870		Minstrel shows	Bones: his anecdotes and goaks	notfiction	contemporary
nyp.33433076078231	Whitelaw, Alexander			u			1835	1835.0	1835	1.0	1.0	v. 1	Glasgow;Blackie & Son [etc., etc.;1835.		Literature|Collections	The republic of letters, a selection, in poetry and prose, from the works of the most eminent writers, with many original pieces	poetry	contemporary
mdp.39015000631708	Waugh, Evelyn			m	uk	1903-1966.	1957	1957.0	1957	2.0	2.0		London|Chapman & Hall|1957.			The ordeal of Gilbert Pinfold; a conversation piece	longfiction	contemporary
uc2.ark+=13960=t6n011r00	Lee, Albert			m		1852-1935.	1918	1918.0	1918	1.0	1.0		New York;F.H. Revell;c1918.			At his country's call	longfiction	contemporary
uc1.b4463192	Kuhns, William			m			1973	1973.0	1973	1.0	1.0		New York|W. Morrow|1973.			The reunion; a novel	longfiction	contemporary
osu.32435058055286	Russell, Philip			m	us	1951-	1998	1998.0	1998	2.0	2.0		Kansas City, MO|BkMk Press [of] the University of Missouri|c1998.			Body and blood : a novel of linked stories	longfiction	contemporary
uiuo.ark+=13960=t02z1mj6z	Grant, Maria M			f	uk		1874	1874.0	1874	1.0	1.0	v.1	London;Chapman and Hall;1874.		823G7674L	Lescar, the universalist	longfiction	contemporary
mdp.39015067153810	James, Henry			m	us	1843-1916.	1908	1886.0	1908	1.0	1.0	v.5	London;Macmillan and co., limited;1908-09.			The Princess Casamassima	longfiction	contemporary
njp.32101063971665	D'Annunzio, Gabriele			m	it	1863-1938.	1901	1901.0	1901	8.0	8.0		New York;R. H. Russell;1901.			Gioconda	drama	contemporary
njp.32101067630903	Brougham and Vaux, Henry Brougham			m	uk	1778-1868.	1819	1819.0	1819	2.0	2.0	v.3	London;Ogle, Duncan, and Co.;1819.			Forman. A tale	longfiction	contemporary
mdp.39015049639100	Sharma, Yojana			f	 		1999	1999.0	1999	1.0	1.0		London|Doubleday|1999.		India|Property|Caste|History|Social classes|Authors|20th century	The buffalo thief	longfiction	contemporary
njp.32101065712935	Jones, Hannah Maria			f	uk	d. 1854.	1824	1824.0	1824	1.0	1.0		London;J. Jacques & W. Wright;1824.			The forged note; or, Julian and Marianne. A moral tale, founded on recent facts	longfiction	contemporary
uc1.b4365455	Sommer, Scott			m	us		1982	1982.0	1982	2.0	2.0		New York|Random House|c1982.			Last resort : a novel	longfiction	contemporary
njp.32101067178937	Trollope, Anthony			m	uk	1815-1882.	1860	1860.0	1860	1.0	1.0		New York;Harper;1860.			Castle Richmond : a novel	longfiction	contemporary
uc1.32106014494055	Tetu, Randeane, 1949-			u			1991	1991.0	1991	1.0	1.0		Watsonville, Calif.|Papier-Mache Press|c1991		Imprints	Merle's & Marilyn's mink ranch and other fiction	shortfiction	contemporary
uiuo.ark+=13960=t8tb1rt9g	Price, Eleanor C			f	uk	1847-1933.	1885	1885.0	1885	1.0	1.0	v.3	London;Chatto & Windus;1885.			Gerald	longfiction	contemporary
njp.32101067626703	Jr., Alger, Horatio			m	us	1832-1899.	1909	1899.0	1899	1.0	1.0		New York;New York Book Co.;1909.			Joe's luck, or, always wide awake	juvenile	contemporary
uiuo.ark+=13960=t71v63h97	Pardoe, Julia			f	uk	1806-1862.	1839	1839.0	1839	1.0	1.0	v.3	London;H. Colburn;1839.			The romance of the harem	longfiction	contemporary
uc2.ark+=13960=t1gh9cw5m	Phillips, Waldorf Henry			m	us	d. 1915.	1874	1874.0	1874	2.0	2.0		Philadelphia;Claxton, Remsen & Haffelfinger;1874.			The world to blame	longfiction	contemporary
mdp.39015068802589	Faqir, Fadia			f	uk	1956-	2007	2007.0	2007	1.0	1.0		London|Doubleday|2007.	Novel	Honor killings|England|Refugees|Muslim women|Exeter|Mothers and daughters	My name is Salma	longfiction	contemporary
uc1.$b87216	Dark, Eleanor			f	au	1901-	1941	1941.0	1941	2.0	2.0		New York|The Macmillan Company|1941.		Phillip, Arthur|Philip, Arthur|1738-1814|History	The timeless land	longfiction	contemporary
nyp.33433069252397	Green, Nelson Winch			m	us		1859	1859.0	1859	1.0	1.0		New York;H. Dayton;Indianapolis, Ind.;Asher & company;1859.		Mormon Church|Smith, Mary Ettie V. (Coray)|Mormons	Fifteen years among the Mormons: being the narrative of Mrs. Mary Ettie V. Smith, late of Great Salt Lake City: a sister of one of the Mormon high priests	notfiction	contemporary
nyp.33433076074990	Williams, Anna Vernon Dorsey			f			1890	1890.0	1890	1.0	1.0		New York;J.W. Lovell Company;1890			Betty; a last century love story	longfiction	contemporary
uiuo.ark+=13960=t2b85hw0z	Ashe, Thomas			m	ir	1770-1835.	1811	1811.0	1811	3.0	3.0	v.2	London;Printed and published by Allen & Co. ...;1811.		Queen, consort of George IV, King of Great Britain|1768-1821|Caroline	"The spirit of ""The book;"" or, Memoirs of Caroline Princess of Hasburgh"	longfiction	contemporary
inu.30000100497357	Pope, Dudley			m	uk	1925-1997.	2002	1986.0	1986	1.0	1.0		Ithaca, N.Y.|McBooks Press|Blue Ridge Summit, Pa.|Distributed to the trade by National Book Network|2002.	Sea stories|War stories|Historical fiction	Trafalgar, Battle of, 1805|Great Britain|Officers|Ship captains|Napoleonic Wars, 1800-1815|Ramage, Nicholas (Fictitious character)|Royal Navy|History, Naval|19th century	Ramage at Trafalgar	longfiction	contemporary
nnc1.1002249626	Warman, Cy			m	us	1855-1914.	1897	1897.0	1897	2.0	2.0		New York;C. Scribner's sons;1897.		American fiction	The express messenger, and other tales of the rail	shortfiction	contemporary
uc1.$b783908	Lysaght, Sidney Royse			m	uk	d. 1941.	1925	1925.0	1925	1.0	1.0		New York|The Macmillan company|1925.			My tower in Desmond	longfiction	contemporary
nyp.33433074815105	Brown, Bob			m	us	1886-1959.	1913	1913.0	1913	1.0	1.0		New York;E.J. Clode;c1913.			What happened to Mary : a novelization from the play and the stories appearing in the Ladies' world	longfiction	contemporary
mdp.39015045679860	Rawet, Samuel			m	br	1929-1984.	1998	1984.0	1998	1.0	1.0		Albuquerque|University of New Mexico Press|c1998.		Rawet, Samuel|Translations into English	The prophet & other stories	shortfiction	contemporary
mdp.39015024894282	Dhaḷa, Rameśa Candra			u			1989	1989.0	1989	1.0	1.0		Calcutta, India|Writers Workshop|c1989.			Two kilos of rice & other stories	shortfiction	contemporary
uiuo.ark+=13960=t9f47xn9c	Banks, G. Linnaeus (George Linnaeus), Mrs	Banks, Isabella		f	uk	1821-1897.	1884	1884.0	1884	1.0	1.0	v.1	London;F.V. White;1884.			Sybilla and other stories	shortfiction	contemporary
mdp.39015029232769	Cleary, Jon			m	au	1917-2010.	1992	1991.0	1991	2.0	2.0		London|HarperCollins|1992, c1991.	Detective and mystery stories	Malone, Scobie (Fictitious character)|Detective and mystery stories	Dark summer	longfiction	contemporary
mdp.39015016446083	Childs, Marquis W. (Marquis William)			m	us	1903-1990.	1967	1967.0	1967	2.0	2.0		New York|Harper & Row|1967			Taint of innocence	longfiction	contemporary
